Timestamp,Open,High,Low,Close,Volume
2025-02-07 10:20:00,5101.18,5101.18,5100.71,5101.12,422
2025-02-07 10:21:00,5200.97,5201.05,5200.67,5201.02,542
2025-02-07 10:22:00,5300.61,5300.94,5300.22,5300.72,936
2025-02-07 10:23:00,5400.43,5400.74,5400.23,5400.58,112
2025-02-07 10:24:00,5500.26,5500.48,5499.98,5500.3,593
2025-02-07 10:25:00,5600.13,5600.44,5599.81,5600.31,800
2025-02-07 10:26:00,5700.15,5700.52,5699.74,5700.08,386
2025-02-07 10:27:00,5800.6,5800.61,5800.16,5800.59,819
2025-02-07 10:28:00,5900.44,5900.83,5900.13,5900.26,213
2025-02-07 10:29:00,5999.82,6000.3,5999.62,5999.95,579
2025-02-07 10:30:00,6100.21,6100.55,6100.06,6100.12,121
2025-02-07 10:31:00,6200.12,6200.18,6199.82,6200.06,448
2025-02-07 10:32:00,6299.79,6300.16,6299.58,6299.69,825
2025-02-07 10:33:00,6399.8,6400.14,6399.59,6399.7,782
2025-02-07 10:34:00,6499.62,6500.08,6499.61,6499.76,934
2025-02-07 10:35:00,6599.64,6599.98,6599.12,6599.59,665
2025-02-07 10:36:00,6699.68,6699.67,6699.55,6699.55,909
2025-02-07 10:37:00,6799.49,6799.62,6799.17,6799.38,419
2025-02-07 10:38:00,6899.93,6900.26,6899.8,6900.04,225
2025-02-07 10:39:00,6999.91,7000.01,6999.32,6999.78,376
2025-02-07 10:40:00,7099.49,7099.96,7099.1,7099.8,303
2025-02-07 10:41:00,7199.38,7199.54,7199.26,7199.58,293
2025-02-07 10:42:00,7299.48,7299.68,7298.97,7299.46,780
2025-02-07 10:43:00,7399.57,7399.72,7399.52,7399.48,763
2025-02-07 10:44:00,7499.23,7499.36,7498.72,7499.02,646
2025-02-07 10:45:00,7599.27,7599.51,7599.1,7599.19,795
2025-02-07 10:46:00,7699.05,7699.36,7698.65,7698.99,385
2025-02-07 10:47:00,7799.3,7799.53,7799.26,7799.32,156
2025-02-07 10:48:00,7899.14,7899.49,7898.97,7899.41,833
2025-02-07 10:49:00,7999.33,7999.56,7998.98,7999.33,402
2025-02-07 10:50:00,8099.33,8099.66,8099.15,8099.37,262
2025-02-07 10:51:00,8199.33,8199.37,8199.27,8199.29,118
2025-02-07 10:52:00,8299.94,8300.0,8299.65,8299.67,469
2025-02-07 10:53:00,8399.36,8399.83,8399.39,8399.47,363
2025-02-07 10:54:00,8499.47,8499.89,8499.25,8499.31,893
2025-02-07 10:55:00,8599.34,8599.73,8599.37,8599.43,212
2025-02-07 10:56:00,8699.68,8700.16,8699.56,8699.76,587
2025-02-07 10:57:00,8799.6,8800.14,8799.66,8799.77,426
2025-02-07 10:58:00,8899.38,8899.69,8899.11,8899.59,641
2025-02-07 10:59:00,8999.47,8999.51,8999.34,8999.48,746
2025-02-07 11:00:00,9099.32,9099.58,9099.23,9099.27,678
2025-02-07 11:01:00,9199.23,9199.36,9199.2,9199.26,164
2025-02-07 11:02:00,9299.1,9299.45,9298.92,9299.3,391
2025-02-07 11:03:00,9399.1,9399.63,9398.75,9399.21,124
2025-02-07 11:04:00,9499.32,9499.22,9498.95,9499.33,648
2025-02-07 11:05:00,9599.41,9599.36,9599.22,9599.52,100
2025-02-07 11:06:00,9699.06,9699.38,9698.87,9699.22,648
2025-02-07 11:07:00,9799.01,9799.57,9798.82,9799.14,240
2025-02-07 11:08:00,9899.37,9899.56,9899.18,9899.19,843
2025-02-07 11:09:00,9999.66,9999.76,9999.33,9999.56,747
2025-02-07 11:10:00,10099.39,10100.01,10099.08,10099.5,287
2025-02-07 11:11:00,10200.04,10200.34,10199.86,10200.06,227
2025-02-07 11:12:00,10299.72,10299.71,10299.32,10299.48,300
2025-02-07 11:13:00,10399.77,10400.07,10399.39,10399.65,226
2025-02-07 11:14:00,10499.76,10500.07,10499.44,10499.67,356
2025-02-07 11:15:00,10599.39,10599.71,10599.49,10599.43,775
2025-02-07 11:16:00,10699.49,10699.69,10699.62,10699.61,646
2025-02-07 11:17:00,10799.94,10799.82,10799.35,10799.73,293
2025-02-07 11:18:00,10899.54,10899.73,10899.19,10899.66,802
2025-02-07 11:19:00,10999.14,10999.68,10998.92,10999.19,203
2025-02-07 11:20:00,11099.08,11099.63,11098.96,11099.1,634
2025-02-07 11:21:00,11199.41,11199.27,11198.88,11199.3,364
2025-02-07 11:22:00,11299.26,11299.33,11298.91,11299.31,901
2025-02-07 11:23:00,11399.45,11399.44,11399.17,11399.22,483
2025-02-07 11:24:00,11499.76,11499.84,11499.71,11499.47,359
2025-02-07 11:25:00,11599.77,11600.25,11599.42,11599.93,513
2025-02-07 11:26:00,11700.0,11700.11,11699.76,11699.82,457
2025-02-07 11:27:00,11799.82,11800.13,11799.56,11799.99,174
2025-02-07 11:28:00,11900.1,11900.32,11900.08,11900.05,454
2025-02-07 11:29:00,12000.39,12000.62,12000.31,12000.44,683
2025-02-07 11:30:00,12100.33,12100.65,12100.38,12100.72,870
2025-02-07 11:31:00,12200.8,12201.2,12200.59,12200.84,287
2025-02-07 11:32:00,12300.85,12300.97,12300.4,12300.86,784
2025-02-07 11:33:00,12400.76,12401.21,12400.76,12400.78,389
2025-02-07 11:34:00,12500.71,12501.21,12500.48,12500.98,144
2025-02-07 11:35:00,12601.07,12601.19,12600.87,12601.19,672
2025-02-07 11:36:00,12701.15,12701.44,12700.82,12701.33,182
2025-02-07 11:37:00,12801.46,12801.88,12801.29,12801.38,222
2025-02-07 11:38:00,12901.32,12901.77,12900.89,12901.34,457
2025-02-07 11:39:00,13001.17,13001.37,13000.75,13001.08,627
2025-02-07 11:40:00,13100.96,13101.27,13100.91,13100.92,165
2025-02-07 11:41:00,13200.83,13201.23,13200.71,13200.77,756
2025-02-07 11:42:00,13300.64,13301.09,13300.36,13300.7,474
2025-02-07 11:43:00,13400.53,13400.73,13400.23,13400.83,261
2025-02-07 11:44:00,13500.72,13501.41,13500.94,13500.87,845
2025-02-07 11:45:00,13600.65,13600.82,13600.33,13600.73,479
2025-02-07 11:46:00,13700.93,13701.3,13700.55,13700.95,755
2025-02-07 11:47:00,13800.89,13800.9,13800.38,13800.84,457
2025-02-07 11:48:00,13900.5,13900.58,13900.08,13900.51,287
2025-02-07 11:49:00,14000.43,14000.56,14000.02,14000.27,421
2025-02-07 11:50:00,14100.87,14101.18,14100.57,14100.84,549
2025-02-07 11:51:00,14200.71,14200.92,14200.63,14200.76,573
2025-02-07 11:52:00,14300.92,14301.0,14300.73,14300.92,112
2025-02-07 11:53:00,14400.95,14400.96,14400.49,14400.81,283
2025-02-07 11:54:00,14500.71,14501.09,14500.46,14500.7,210
2025-02-07 11:55:00,14600.73,14601.22,14600.63,14600.84,607
2025-02-07 11:56:00,14700.67,14700.97,14700.31,14700.82,389
2025-02-07 11:57:00,14800.72,14801.12,14800.48,14800.78,394
2025-02-07 11:58:00,14901.02,14901.61,14900.9,14901.18,550
2025-02-07 11:59:00,15000.68,15001.07,15000.57,15000.91,314
2025-02-07 12:00:00,15101.13,15101.22,15100.85,15101.08,731
2025-02-07 12:01:00,15201.07,15201.38,15201.15,15201.2,993
2025-02-07 12:02:00,15301.1,15301.31,15301.05,15301.18,666
2025-02-07 12:03:00,15401.13,15401.24,15401.0,15401.0,126
2025-02-07 12:04:00,15501.3,15501.47,15501.18,15501.34,729
2025-02-07 12:05:00,15601.25,15601.7,15601.07,15601.28,832
2025-02-07 12:06:00,15701.16,15701.17,15700.73,15700.92,330
2025-02-07 12:07:00,15801.26,15801.3,15801.06,15801.13,664
2025-02-07 12:08:00,15901.3,15901.61,15900.9,15901.18,906
2025-02-07 12:09:00,16001.22,16001.66,16001.32,16001.67,420
2025-02-07 12:10:00,16101.43,16101.76,16100.89,16101.5,332
2025-02-07 12:11:00,16200.84,16201.37,16200.59,16201.12,769
2025-02-07 12:12:00,16301.16,16301.16,16300.92,16301.05,536
2025-02-07 12:13:00,16401.77,16402.02,16401.43,16401.7,880
2025-02-07 12:14:00,16501.53,16501.61,16501.35,16501.3,632
2025-02-07 12:15:00,16601.21,16601.45,16600.88,16601.21,502
2025-02-07 12:16:00,16701.22,16701.5,16700.96,16701.17,152
2025-02-07 12:17:00,16801.19,16801.48,16801.11,16801.29,886
2025-02-07 12:18:00,16901.14,16901.58,16900.92,16901.28,412
2025-02-07 12:19:00,17001.7,17001.65,17001.49,17001.56,380
2025-02-07 12:20:00,17101.5,17101.6,17101.35,17101.37,825
2025-02-07 12:21:00,17201.44,17201.46,17201.1,17201.31,130
2025-02-07 12:22:00,17301.39,17301.84,17301.3,17301.61,436
2025-02-07 12:23:00,17401.57,17401.44,17401.01,17401.25,282
2025-02-07 12:24:00,17501.11,17501.47,17500.8,17501.0,122
2025-02-07 12:25:00,17600.91,17601.33,17600.58,17601.1,643
2025-02-07 12:26:00,17701.38,17701.83,17701.36,17701.46,545
2025-02-07 12:27:00,17801.61,17802.0,17801.28,17801.59,173
2025-02-07 12:28:00,17901.45,17901.95,17901.19,17901.5,109
2025-02-07 12:29:00,18001.58,18001.98,18001.35,18001.44,583
2025-02-07 12:30:00,18101.59,18101.7,18101.01,18101.37,555
2025-02-07 12:31:00,18201.4,18202.01,18201.37,18201.68,665
2025-02-07 12:32:00,18301.62,18301.76,18301.31,18301.54,663
2025-02-07 12:33:00,18401.36,18401.46,18400.98,18401.33,759
2025-02-07 12:34:00,18501.0,18501.3,18500.57,18501.18,259
2025-02-07 12:35:00,18601.09,18601.36,18600.61,18601.02,981
2025-02-07 12:36:00,18701.34,18701.44,18700.91,18701.24,113
2025-02-07 12:37:00,18801.34,18801.61,18800.95,18801.32,277
2025-02-07 12:38:00,18901.22,18901.7,18901.18,18901.22,511
2025-02-07 12:39:00,19001.41,19001.63,19001.3,19001.34,977
2025-02-07 12:40:00,19101.39,19101.75,19101.1,19101.44,152
2025-02-07 12:41:00,19201.53,19201.95,19201.54,19201.64,507
2025-02-07 12:42:00,19301.69,19302.31,19301.58,19301.92,946
2025-02-07 12:43:00,19401.47,19401.93,19401.52,19401.83,121
2025-02-07 12:44:00,19501.03,19501.56,19500.99,19501.22,129
2025-02-07 12:45:00,19601.12,19601.57,19600.7,19601.31,802
2025-02-07 12:46:00,19700.88,19701.36,19700.41,19700.81,359
2025-02-07 12:47:00,19800.9,19801.12,19801.01,19801.26,304
2025-02-07 12:48:00,19900.97,19901.11,19900.64,19900.87,158
2025-02-07 12:49:00,20000.67,20000.69,20000.09,20000.5,570
2025-02-07 12:50:00,20100.36,20100.46,20100.37,20100.4,875
2025-02-07 12:51:00,20199.94,20200.43,20199.71,20200.1,565
2025-02-07 12:52:00,20300.36,20300.8,20300.26,20300.44,111
2025-02-07 12:53:00,20400.62,20400.95,20400.37,20400.47,730
2025-02-07 12:54:00,20500.71,20500.72,20500.17,20500.74,389
2025-02-07 12:55:00,20600.67,20601.2,20600.67,20600.71,949
2025-02-07 12:56:00,20701.09,20701.26,20700.59,20701.0,859
2025-02-07 12:57:00,20801.3,20801.51,20800.75,20801.31,453
2025-02-07 12:58:00,20900.98,20901.51,20901.03,20901.02,738
2025-02-07 12:59:00,21000.7,21001.08,21000.43,21000.85,174
2025-02-07 13:00:00,21100.54,21100.77,21100.12,21100.66,972
2025-02-07 13:01:00,21200.54,21201.0,21200.53,21200.82,815
2025-02-07 13:02:00,21300.17,21300.26,21299.63,21300.03,660
2025-02-07 13:03:00,21400.35,21400.32,21400.01,21400.39,690
2025-02-07 13:04:00,21500.01,21500.34,21499.62,21499.76,540
2025-02-07 13:05:00,21600.11,21600.22,21599.74,21600.0,340
2025-02-07 13:06:00,21700.18,21700.4,21699.86,21700.05,960
2025-02-07 13:07:00,21799.96,21800.25,21799.6,21800.21,253
2025-02-07 13:08:00,21900.01,21900.41,21899.5,21899.85,885
2025-02-07 13:09:00,21999.8,22000.13,21999.71,22000.1,195
2025-02-07 13:10:00,22099.79,22100.41,22099.53,22099.92,825
2025-02-07 13:11:00,22199.81,22200.2,22199.51,22199.66,393
2025-02-07 13:12:00,22299.68,22299.69,22299.39,22299.65,308
2025-02-07 13:13:00,22399.93,22400.22,22399.61,22400.11,442
2025-02-07 13:14:00,22499.96,22500.51,22499.74,22499.9,187
2025-02-07 13:15:00,22600.02,22600.29,22599.76,22600.04,917
2025-02-07 13:16:00,22700.02,22699.97,22699.49,22699.78,875
2025-02-07 13:17:00,22799.79,22800.08,22799.59,22799.79,489
2025-02-07 13:18:00,22899.81,22899.89,22899.62,22899.78,424
2025-02-07 13:19:00,22999.62,22999.91,22999.46,22999.51,988
2025-02-07 13:20:00,23099.34,23099.64,23099.08,23099.44,931
2025-02-07 13:21:00,23199.49,23199.81,23199.25,23199.72,256
2025-02-07 13:22:00,23299.56,23299.57,23299.17,23299.43,767
2025-02-07 13:23:00,23399.24,23399.61,23398.96,23399.24,750
2025-02-07 13:24:00,23498.9,23499.23,23498.78,23498.93,732
2025-02-07 13:25:00,23598.92,23598.93,23598.56,23598.77,676
2025-02-07 13:26:00,23698.63,23699.22,23698.6,23698.8,718
2025-02-07 13:27:00,23798.68,23799.1,23798.52,23798.76,758
2025-02-07 13:28:00,23898.63,23898.97,23898.26,23898.57,236
2025-02-07 13:29:00,23998.53,23998.72,23997.87,23998.15,773
2025-02-07 13:30:00,24097.94,24098.27,24097.79,24098.02,527
2025-02-07 13:31:00,24198.1,24198.55,24198.12,24198.1,551
2025-02-07 13:32:00,24298.19,24298.37,24298.04,24298.1,711
2025-02-07 13:33:00,24398.12,24398.28,24398.24,24398.28,949
2025-02-07 13:34:00,24498.45,24498.61,24498.08,24498.15,918
2025-02-07 13:35:00,24598.55,24598.68,24598.27,24598.28,240
2025-02-07 13:36:00,24698.16,24698.55,24697.92,24698.42,182
2025-02-07 13:37:00,24798.33,24798.28,24797.98,24798.17,276
2025-02-07 13:38:00,24898.53,24898.58,24898.46,24898.25,297
2025-02-07 13:39:00,24998.34,24998.55,24998.21,24998.27,723
2025-02-07 13:40:00,25098.46,25098.62,25098.37,25098.73,667
2025-02-07 13:41:00,25198.44,25198.85,25198.27,25198.41,790
2025-02-07 13:42:00,25298.75,25298.88,25298.65,25298.87,520
2025-02-07 13:43:00,25398.64,25398.94,25398.2,25398.63,500
2025-02-07 13:44:00,25498.91,25499.1,25498.76,25498.8,797
2025-02-07 13:45:00,25598.83,25599.06,25598.3,25598.85,570
2025-02-07 13:46:00,25698.39,25699.06,25698.43,25698.4,317
2025-02-07 13:47:00,25798.65,25798.86,25798.24,25798.51,927
2025-02-07 13:48:00,25898.58,25899.11,25898.41,25898.68,828
2025-02-07 13:49:00,25999.08,25999.32,25998.74,25998.98,731
2025-02-07 13:50:00,26099.16,26099.35,26098.79,26099.12,274
2025-02-07 13:51:00,26199.31,26199.69,26198.96,26199.3,122
2025-02-07 13:52:00,26299.53,26299.62,26299.26,26299.54,824
2025-02-07 13:53:00,26399.68,26399.7,26399.39,26399.78,334
2025-02-07 13:54:00,26499.6,26499.91,26499.23,26499.54,112
2025-02-07 13:55:00,26599.92,26599.83,26599.78,26599.89,200
2025-02-07 13:56:00,26699.63,26700.06,26699.45,26699.64,635
2025-02-07 13:57:00,26799.53,26799.73,26799.21,26799.46,975
2025-02-07 13:58:00,26899.35,26899.8,26899.05,26899.49,622
2025-02-07 13:59:00,26999.11,26999.52,26998.76,26999.09,884
2025-02-07 14:00:00,27099.15,27099.53,27098.9,27099.26,551
2025-02-07 14:01:00,27198.95,27199.65,27198.68,27199.25,530
2025-02-07 14:02:00,27298.37,27298.68,27298.34,27298.56,892
2025-02-07 14:03:00,27398.25,27398.9,27398.25,27398.31,705
2025-02-07 14:04:00,27498.45,27498.39,27498.13,27498.43,812
2025-02-07 14:05:00,27598.52,27598.74,27598.27,27598.4,632
2025-02-07 14:06:00,27698.37,27698.52,27697.97,27698.47,951
2025-02-07 14:07:00,27798.82,27799.17,27798.78,27798.95,822
2025-02-07 14:08:00,27899.18,27899.26,27898.79,27899.26,751
2025-02-07 14:09:00,27999.01,27999.52,27998.89,27998.98,392
2025-02-07 14:10:00,28099.34,28099.75,28099.03,28099.39,909
2025-02-07 14:11:00,28199.46,28199.91,28199.12,28199.54,200
2025-02-07 14:12:00,28299.39,28299.56,28299.29,28299.5,601
2025-02-07 14:13:00,28399.55,28399.95,28399.38,28399.56,403
2025-02-07 14:14:00,28499.75,28499.89,28499.44,28499.74,970
2025-02-07 14:15:00,28599.69,28599.87,28599.66,28599.71,639
2025-02-07 14:16:00,28699.78,28700.04,28699.64,28699.7,652
2025-02-07 14:17:00,28800.24,28800.48,28800.22,28800.18,454
2025-02-07 14:18:00,28900.22,28900.68,28900.12,28900.27,402
2025-02-07 14:19:00,29000.23,29000.53,28999.94,29000.38,595
2025-02-07 14:20:00,29099.91,29100.06,29099.54,29099.96,757
2025-02-07 14:21:00,29200.22,29200.26,29199.89,29200.35,867
2025-02-07 14:22:00,29300.4,29300.21,29300.12,29300.19,326
2025-02-07 14:23:00,29400.32,29400.27,29399.95,29400.36,335
2025-02-07 14:24:00,29500.68,29501.14,29500.5,29500.54,972
2025-02-07 14:25:00,29600.61,29600.7,29600.5,29600.7,991
2025-02-07 14:26:00,29700.64,29700.71,29700.23,29700.71,554
2025-02-07 14:27:00,29800.87,29801.1,29800.94,29800.84,112
2025-02-07 14:28:00,29900.82,29901.44,29900.74,29901.06,309
2025-02-07 14:29:00,30001.25,30001.64,30000.85,30001.32,840
2025-02-07 14:30:00,30100.8,30101.24,30100.65,30100.91,496
2025-02-07 14:31:00,30201.01,30201.44,30200.97,30201.18,199
2025-02-07 14:32:00,30301.19,30301.43,30301.05,30300.92,130
2025-02-07 14:33:00,30400.94,30400.93,30400.45,30401.05,997
2025-02-07 14:34:00,30500.96,30501.47,30500.77,30500.97,627
2025-02-07 14:35:00,30600.58,30600.96,30600.41,30600.5,748
2025-02-07 14:36:00,30701.12,30701.36,30700.82,30701.03,428
2025-02-07 14:37:00,30800.79,30801.2,30800.49,30800.68,265
2025-02-07 14:38:00,30901.18,30901.51,30901.07,30901.25,558
2025-02-07 14:39:00,31000.82,31001.3,31000.76,31000.95,921
2025-02-07 14:40:00,31100.97,31101.59,31100.8,31101.02,199
2025-02-07 14:41:00,31200.97,31201.37,31200.44,31200.9,720
2025-02-07 14:42:00,31300.98,31301.44,31300.99,31301.22,954
2025-02-07 14:43:00,31401.09,31401.41,31400.89,31401.08,272
2025-02-07 14:44:00,31501.14,31501.19,31500.97,31501.02,848
2025-02-07 14:45:00,31601.13,31601.5,31600.86,31601.21,261
2025-02-07 14:46:00,31700.81,31700.91,31700.71,31700.8,827
2025-02-07 14:47:00,31801.08,31801.28,31800.72,31800.77,875
2025-02-07 14:48:00,31901.06,31901.39,31900.5,31901.04,362
2025-02-07 14:49:00,32001.13,32001.38,32000.75,32001.14,903
2025-02-07 14:50:00,32101.08,32101.29,32100.83,32101.04,373
2025-02-07 14:51:00,32200.97,32201.19,32200.6,32201.0,102
2025-02-07 14:52:00,32301.25,32301.43,32301.09,32301.51,127
2025-02-07 14:53:00,32401.84,32402.21,32401.58,32402.16,425
2025-02-07 14:54:00,32501.91,32502.1,32501.99,32502.05,248
2025-02-07 14:55:00,32601.77,32602.01,32601.46,32601.85,639
2025-02-07 14:56:00,32701.95,32702.08,32701.81,32701.86,587
2025-02-07 14:57:00,32801.8,32802.11,32801.59,32801.75,921
2025-02-07 14:58:00,32901.5,32901.96,32901.56,32901.35,537
2025-02-07 14:59:00,33001.55,33001.56,33001.21,33001.56,164
2025-02-07 15:00:00,33102.02,33102.15,33101.81,33101.97,455
2025-02-07 15:01:00,33201.9,33202.14,33201.79,33202.02,632
2025-02-07 15:02:00,33301.52,33301.96,33301.59,33301.76,351
2025-02-07 15:03:00,33401.62,33401.97,33401.6,33401.66,334
2025-02-07 15:04:00,33501.82,33501.86,33501.39,33501.83,326
2025-02-07 15:05:00,33601.71,33601.97,33601.35,33601.89,624
2025-02-07 15:06:00,33701.9,33702.09,33701.65,33701.85,412
2025-02-07 15:07:00,33801.9,33802.31,33801.62,33801.91,148
2025-02-07 15:08:00,33901.93,33902.28,33901.67,33901.84,217
2025-02-07 15:09:00,34001.8,34002.08,34001.85,34001.72,153
2025-02-07 15:10:00,34102.25,34102.42,34102.06,34102.13,749
2025-02-07 15:11:00,34202.35,34202.55,34201.78,34202.22,664
2025-02-07 15:12:00,34302.46,34302.75,34302.06,34302.24,143
2025-02-07 15:13:00,34402.1,34402.46,34402.06,34402.19,914
2025-02-07 15:14:00,34502.33,34502.62,34502.02,34502.24,152
2025-02-07 15:15:00,34602.53,34602.78,34602.24,34602.52,685
2025-02-07 15:16:00,34702.08,34702.44,34701.92,34702.13,657
2025-02-07 15:17:00,34802.0,34802.06,34801.79,34801.62,624
2025-02-07 15:18:00,34902.07,34902.35,34901.84,34901.92,776
2025-02-07 15:19:00,35002.07,35002.02,35001.74,35001.81,201
2025-02-07 15:20:00,35101.89,35102.09,35101.39,35101.78,891
2025-02-07 15:21:00,35201.63,35202.1,35201.24,35201.61,869
2025-02-07 15:22:00,35301.37,35301.29,35301.21,35301.18,948
2025-02-07 15:23:00,35401.41,35401.43,35401.24,35401.37,967
2025-02-07 15:24:00,35501.38,35501.46,35500.9,35501.53,497
2025-02-07 15:25:00,35600.92,35601.31,35600.76,35600.66,237
2025-02-07 15:26:00,35701.1,35701.15,35700.99,35701.06,774
2025-02-07 15:27:00,35800.97,35800.85,35800.37,35800.78,486
2025-02-07 15:28:00,35901.26,35901.39,35901.24,35901.32,210
2025-02-07 15:29:00,36001.24,36001.28,36000.91,36001.34,713
2025-02-07 15:30:00,36101.48,36101.34,36100.83,36101.37,116
2025-02-07 15:31:00,36201.52,36201.89,36201.46,36201.73,879
2025-02-07 15:32:00,36301.88,36302.23,36301.94,36301.95,281
2025-02-07 15:33:00,36402.41,36402.48,36402.22,36402.21,983
2025-02-07 15:34:00,36502.08,36502.24,36501.62,36501.93,635
2025-02-07 15:35:00,36601.72,36601.86,36601.38,36601.88,640
2025-02-07 15:36:00,36701.81,36702.02,36701.47,36701.87,270
2025-02-07 15:37:00,36801.9,36802.28,36801.97,36802.15,508
2025-02-07 15:38:00,36902.12,36902.39,36901.62,36902.05,839
2025-02-07 15:39:00,37001.67,37001.69,37001.23,37001.57,477
2025-02-07 15:40:00,37101.97,37102.03,37101.49,37101.74,287
2025-02-07 15:41:00,37201.76,37201.9,37201.28,37201.81,957
2025-02-07 15:42:00,37301.69,37302.14,37301.3,37301.78,329
2025-02-07 15:43:00,37401.22,37401.61,37400.92,37401.34,932
2025-02-07 15:44:00,37501.39,37501.71,37501.13,37501.31,951
2025-02-07 15:45:00,37601.46,37601.58,37601.27,37601.32,218
2025-02-07 15:46:00,37702.06,37702.26,37701.72,37701.78,255
2025-02-07 15:47:00,37801.76,37801.81,37801.49,37801.93,883
2025-02-07 15:48:00,37901.87,37901.96,37901.74,37901.83,786
2025-02-07 15:49:00,38002.08,38002.26,38001.64,38002.11,564
2025-02-07 15:50:00,38101.83,38101.78,38101.22,38101.76,203
2025-02-07 15:51:00,38202.1,38202.72,38201.87,38202.32,703
2025-02-07 15:52:00,38302.2,38302.56,38302.11,38302.32,797
2025-02-07 15:53:00,38402.17,38402.39,38402.11,38402.41,894
2025-02-07 15:54:00,38502.44,38502.68,38502.33,38502.32,601
2025-02-07 15:55:00,38602.17,38602.71,38601.9,38602.01,792
2025-02-07 15:56:00,38702.36,38703.03,38702.21,38702.52,781
2025-02-07 15:57:00,38802.68,38802.94,38802.18,38802.65,798
2025-02-07 15:58:00,38902.64,38903.05,38902.38,38902.56,274
2025-02-07 15:59:00,39002.57,39003.12,39002.18,39002.83,833
