movies;sport_stuff;gardening;music_pop;music_rock;movies;boy_toy;sport_stuff;music_rap;boy_toy;movies;music_rock;movies;music_pop;movies
0;1,62440507468973;0,504088430434507;2,19776058197021;0;2,22032549824581;0;1,74350426427252;0;0;0;2,43761429630109;0;0;1,27225953492907
0;0;0;0;0;0;0;0;1,14792626730535;0;0;2,68445871662556;1,16134628870587;0;0
0;1,78147957230987;4,36265696648632;0,5;0;2,36797277599944;0;0;0;0;1,96875999843178;0;0;0;0
0,548988143703429;0;0;0;0;2,62361969036219;0,5;3,9725855388551;3,80959471632242;0,5;0;3,677677234019;2,55547800499735;0;2,81150579452515
0;2,66284656524658;0,841395965470651;0;0;0;0,5;0;0;0;0;0;0,593475636371167;0;3,22424640493665
0;4,43871788933813;0;0;0;3,6215386390686;0,589879612247403;0;0;0;0;3,09467636099769;0;1,18070391015182;2,69946726164756
0;0;0;0;0;0;0;0;0;3,47256923116398;3,05038463093824;3,60840295516346;0;3,41335170455899;0
0;3,58848265492752;0,5;2,13908402441958;0;1,73037626325636;0,5;3,77668858867916;0;0;0;0;0;0;0
0;1,42937121746567;1,2784779128984;0,5;4,24613956000942;0;2,56246594854745;0;0;0;0;0;2,98129778913283;0;0
0;0;0,696177346723237;0;4,43597941726259;0;0;0;0;0,5;0;0;3,72788478956925;1,89982043434857;3,0639656302817
2,07232979269341;0;2,04037087133172;0;1,53606489884484;2,45391815246731;4,45877368024493;0;0;0;2,35392788348437;0;0,952675104141235;0;0
0;1,40967783537213;4,01156817377152;0;4,00100117409648;0;0,710869153361241;0;0;1,76174969680689;1,60583385597255;0;0;0,5;0
0;0;0;1,79908370450096;0;2,07085014743304;3,80809879526873;1,79111030455265;0,906018733978271;0;0;0;4,46881466566995;0;0
0;1,91979896878814;0;0;0;0;0;1,66325788091089;2,92821108732755;0;1,90874632350576;1,13424163224839;0;2,67992067337036;0
1,9174108136992;0;0;0,5;0;1,70406179255995;0,611301766760322;1,71951522152848;1,3403761097418;0;0;0;0;0;0
0;0;0;1,84277705235536;0;2,87448409985494;0;0;0;0;0;0;3,93292377513504;0;0
0;3,75959824340399;0,82182216240178;0;0;0;1,75532166369041;0;0;0;4,22098518685484;0;0;2,38661127648624;0
0;0;0;0;0;3,39497867477824;0;3,86229985620002;0;0;0;0;2,62458823533942;3,76144421555169;0,7823610132478
4,4043409407159;0;0;0;0,556407570838928;2,46606221025161;3,92818489946806;0;0;0;0;0;0;0;0
0;0;0;2,50150399212795;0;2,75531275838395;0;0;2,36734750930562;0;0,0291890446096659;3,41112215044495;2,65301985137771;0;2,88895685639649
0;2,10703312191508;2,88954293024239;0;2,91219467525938;0;0;2,39179773879787;0;3,86362673848105;0;0;2,90929728788757;0;3,79367756843567
4,65462980403315;2,08961178506241;0;1,51440308220424;2,6078308413773;0;0;2,56040370071326;1,08039880501125;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0,945402251531092;0;1,35884371509722;0;0;0;2,84267833355939
0;1,97549143153033;0;0,5;0;0;1,77188940382185;1,89712163894303;1,74980205029706;0,828123274179233;0;0;0;0;0
3,81990358527745;0;4,71206753640998;0,5;3,75289719400597;0;1,57215068376258;1,87415469571676;0;0;0;4,5916628174445;0;0,5;1,17217680843183
0;3,28402033927106;0;0;0;0;0,5;4,67528927776743;0;0,5;0;0;0;1,94005809442143;0
0,592316579582317;0;3,63754693890808;0,648674175910966;0;0;0;0;0;4,60815482568376;0;2,05443949115204;0;0;0
1,32551622126508;4,65731477737427;0;0,607351518984582;0;0;3,62339377403259;4,55977916717529;0;0;1,12511855183408;0;0;1,64194078307689;0
3,74873757362366;0;1,01220456418218;0;0;0,715298603389086;4,19415506915848;0;0;4,76982621139373;0;2,7604044330122;1,80696952753094;0;0
0;4,6658517092773;0,986484542017097;0;4,26709073375309;4,01946463483361;1,63543834427159;0;0;0;0;4,56113461198338;0;2,21434324058441;0
2,24814823002003;0;0;0;2,01656328142461;0;0;4,48593433549904;2,7570606250116;0;0;0;2,38927020243801;0;0
0;0;0,527846745228324;0,5;0;0;3,92539396971715;0;0;3,22916631620804;1,48525400948024;0;2,99187541287014;0;0
0;4,62779522390468;0,863946515304943;3,11915047518869;4,16212496494973;0;0;0;1,30424630562973;0;0;0;2,29070337130255;0;0
0;2,40087850736495;0;0;2,30353620476254;2,26309329469832;3,15394160950274;0;0;0;4,60364069352096;0;0;0;2,96421775965216
0;0;0;0;0;2,79635413773188;0;0;2,11316933860684;0;0;0;0;0;0
0;3,75433560123403;0,689017476136339;0;0;0;0;0;0;0;0;2,93936032845609;0;2,5115290812736;3,22267354150427
0;0;0;0,5;0;1,41377017666296;0;0;0;0;0;0;0;0;1,38068784418548
0;0;0;0;4,77555281705016;0;0;0,943394305856616;0;0;1,43015032654169;0;1,06760980937053;0;0
0;1,92517844444382;0;2,84747915335348;0;0;3,45677034810966;1,48972689010656;0;3,32862562654942;0;3,79250268442207;0;0;0
0;0;0;0;3,9154546092802;0;0;0;1,5758210325501;0;0;0;3,48909578727982;1,51222066372271;2,95212311341992
0;0;1,09894821867298;0;0;0;0;0;2,59227164722619;1,81310093207895;0;3,09733289671006;4,48388980025607;2,73031305462602;3,58892533024257
0;0;0;0,5;0;3,03342954629726;0;0;0;1,02704090859138;3,90326567338932;0;3,70028000357574;0;0
0;0;0;2,44077819326929;3,4783608724728;3,8808171749115;0;0;0;0;0;0;3,35050637850096;0;0
1,13179640524639;3,49120115232244;0;0;0;0;0;4,68735778875992;0;0;0;4,50851761806222;0,982439164064098;0;0
0;0;0;2,11198682063817;4,11116256337201;3,38204927154912;0,5;0;0;0,5;0;4,52658025898346;3,70430640164032;0;2,33608814437692
0;0;4,67060435920516;0;0;0;0;1,4836144421639;0;0;2,16125228845573;0;3,40394079168511;0,5;3,48659067856455
0;0;0;0;0;0;3,35217466501155;0;0;3,8675158051157;0;2,96383535254925;0;0;0
1,92164621451946;0;0;0;0;2,18739749895753;0;1,31869444591864;0;0;0,616322796147467;0;0;0;2,27908515930176
2,44000990243629;1,70775073520269;4,5922533285768;0;3,32100951407152;0;0;1,25407654245108;0;0;0,910914669703187;3,34345003699113;0,646472425501082;0,5;3,83692925345941
0;0;0,622480799501054;0;3,43656043495823;3,35306062519227;0,763048561412398;0;2,04994012045206;0;0;2,92666493399379;3,56046905627496;1,72524649031705;0
0;0;2,93383292152259;0;0;0;0;0;0;0;1,07626580613491;1,02590396256461;2,01572698797832;0;1,17440581772216
0;0,0932100862264633;0;0;0;3,66049172201217;3,16754091352575;0;0;0;4,19234771616401;0;0;0;0
0;0;0,5;0;0;1,74770584341497;0;0;0;0;2,82230049316878;0;0,691877188716027;1,75601433438995;2,59267323002809
3,96034780934469;0;4,01984642074436;0;0;0;0,902885987145307;0;0,764531915664921;0;0;0;0;0;0
0,83276174232958;0;0;0;0;0;0;1,68228616317841;0;0;0;0;0;0;0
0;0;1,55315192395502;0;4,05922596392186;3,93265965158709;1,75804487092329;3,26591773343548;2,0972872172004;0;0;0;3,31609408292738;3,06324251045624;0
4,82917206074538;0;0;0;0;0;0;0;1,22788877656119;0;0;3,50458088587252;0;2,82856146051947;0
0;0;0;0;0;0;0,943884393639809;2,83080220222473;2,40165372770357;0;3,23199667280167;2,04052541872511;4,1173620223999;2,58012789561419;2,71162628415582
0;0;0;0;3,50818677549632;2,91479931534957;0;1,70510327755711;0,695847978208143;1,67271093543279;1,05638263237494;0;0;0;0
0;0;0;0;0;0;4,74778725753901;1,32396167671492;0;4,33032004783411;0;1,49217841890276;0;1,89406369900986;0
0,74226420430572;1,8767077284291;4,74581015237878;0,5;0;0;0;1,33820810138164;0;0;0;4,65729283711747;2,34525393594301;0;0
0;2,97116411103456;3,93799510641862;0;2,26639989962168;2,46854810391951;0;0;0;0;0;2,30820702030706;0;0;0
0;3,61810944025317;0;0;0;0;0;0;0;0,5;0;3,53070711602024;0;3,35016022219796;0
0;0;3,95405433278254;1,27541636083062;1,05209652243745;0;4,31491497313367;0;1,94205205465762;0;0;0;1,236221304739;0;1,78110372870281
0;4,74968863453236;0;0;4,45410438927547;0;0;0;0;0;0;0;0;0;0,860577126667172
0;0;2,86794738488642;0,93981391235246;1,00900549814524;1,57458639144897;0;1,77988494643005;0;4,07561933951248;0;0;0,564811239747708;0;0
0,988887155190523;0;0;0;2,00150656700134;0;0;0;1,32167731892396;0;2,54804557307998;4,68018344867983;0;0;0
0;0;2,81496717097003;0;0;0;4,94598160076234;1,01343180053562;1,84570341876042;4,50605913740865;1,06092631912833;2,66225607677468;0;0,92771663909206;0
0;0;0;0;0;0;0;0;1,33342220463484;0;4,4860999954334;0;0;0;4,68777013648663
0;0;0;0,5;0;0;0;1,6246801007654;1,69254114650774;0;0;3,29513600296114;2,05641462842767;0,5;1,05229823573134
0;0;0,5;0;0;0;1,16554663035346;0;0;1,85902231319762;0;0,626155587903296;0;0,5;1,07973427236068
0;1,1583277048349;0;0;0;0;0;0;0;0;2,48991931601889;4,01695363643437;0;0;0,552537988197309
4,65379712900789;0;1,63793484942891;2,17234329980442;0;3,57074009746813;1,18802642831021;4,50797033309937;2,01238182932715;1,0444851294367;4,7637247032317;3,05359269587956;0;0;3,4899914984079
0;0;0;0;0;0;0;0;0,813711887371592;0,593180958923502;2,126409993333;3,33665456079722;0,902241818794162;0;1,43583116281583
2,47577340550524;0;0,594424061055493;2,01975881914597;3,87877452926653;2,60148125356132;0,987013414263266;0;2,15333693761068;0,610208794758752;2,8841941761245;2,87679211370498;0;1,13362962665671;3,68476824540867
2,90075757838821;0;0;0;0;2,07598082049563;4,9624308468599;0;0;4,01448859042231;0;0;0;1,4732812219175;1,68716265828682
2,89515241486726;1,73536730591923;0;0,5;3,08975724041916;1,34096670150757;0;0;0;0,800678904541153;0;4,52903602436606;1,590071091936;0,5;0
1,36125828482269;0;0;0;0;0;0;0;0;4,08075881520322;1,69141919430877;0;0;1,40712416423816;0
1,59012664230081;0,540225982666016;2,47536584337957;1,438867000136;0;0;0;0;1,55965717628582;0;1,25257658760649;1,37315090018006;0;0,81868856973885;0,718303931280181
0;0;3,67770480559101;0;0;0;4,30023589883942;0;0;0;0;0;2,50644474570008;0,572287731837615;0
0;3,85763807727845;0;0;0;0;0,5;0;4,76706083480598;0;1,99884387571311;3,86718478559851;0;2,9745333953642;0
1,02005606494847;0;0,5;0;3,92553910423328;0;0;0;0;0;0;3,00804312015327;2,28504643113587;0;1,44852309019702
0;1,69375339601829;2,43799571573641;0,701459840499544;1,58026035343309;1,64035249158756;0;1,11680772207529;0;0;0;2,17986731844948;2,83837290892302;0;1,36326980770718
2,2019275967972;0;0;0,650389347295458;1,12696019007217;2,08692186655799;0;1,24896691471756;0;0;0;1,84017734175556;0;1,33968677224577;2,51060306258062
0;1,10793966246207;0;0,5;0;2,3048519197874;0;1,56549724590289;0,682491801065622;0,624059613619028;0;3,5213647356822;0;0,5;0
0;0;0;3,9477776204924;0;0;0;0;2,36118817206527;1,43282717207113;0;4,34412186096614;4,9512749593478;0;3,57803353414779
0;1,78965815612565;0;0;0;1,44109627927705;4,1949639698467;0;0;4,44073905350675;0;0;2,98356772935184;0,617999174221418;0
0;0;0;3,9034600834844;0;0;0;2,72710587537247;0,458755224943161;3,47709696063637;0;0;0;3,74362686404196;0
0;0;0;0;0;0;3,80444849878757;1,50666510803004;1,553161188752;3,44915777605453;0;0;0;0;0
1,55096854947087;3,46552860525694;0;0,5;0;1,24592927156292;0,513657727983621;3,82458327329931;0;0;1,57386223439773;0,634528338909149;1,13738669275184;0;0
0;3,82786814581038;0;2,51543858205687;0;1,16905593530697;0;0;0;0;0,822585074614075;0;0;3,02491471312238;1,37339411064675
3,64888172906306;0;0;0;0;0;0;0;0;0;4,54089442712296;3,50237220456003;0;2,68193680452273;0
0;0;0;0,675514008465928;0;0;0;0;0;0;2,85414321527544;0;0,690454556229736;0;1,51917411597407
0;0;0;0,5;3,50591189344689;1,51939886832582;1,30050497003854;1,50067972042629;0;0;0;0;1,58335085659444;0,5;1,76652388845874
1,03607319110822;0;0;0;4,18374008228245;0;0;1,47560069988277;1,74863255023956;0;0;4,05953306148738;0;0;2,25735134596813
0;0;0;0;1,88649831194733;1,04301165186009;0;0;0;4,82202133434919;1,65912834958133;0;0;0;0
0;4,55602925436386;0,920281122168657;2,88697625551698;0;3,42920366950762;0,5;0;1,81269046236421;0,5;0;0;0;0;0
0;0;0;1,77192430466969;0;0;0;0;1,70944130546853;0;2,82584367265266;0;0,639273476153274;1,03349658894981;0
0;0,792817025116094;2,04805689772966;0;0;2,48953929519725;0,931054473356835;0;0;2,87454727472484;1,29963656808233;0;0;1,5;0
0;0;0;0;0;0;0,5;3,4268264055377;1,74227128584975;0,5;2,32237516009359;0;0;1,6708512504915;1,40245804558623
2,95459110706793;0;0;2,07359732085541;3,03300749744894;0;0;0;0;0,673014775464784;0;0;2,63045984163436;0;0
0;0;0;0;0;0;1,86014855739667;1,37683818087766;0,917139275193745;1,62317462457492;0;0;0;0,5;0
0;0;0;0;0;0;4,63547542813955;1,36759854311477;0;4,2897926034824;1,99434230127108;0;0;0,658539056777954;0,706630565322298
3,85505689347864;0;0;0;0;0;0;0;0;0;0;3,22305486547903;3,24918869149368;0;3,04914042728447
0;3,45593255779517;0;2,6805471841621;0;0;0,5;3,27166585357472;1,18124910545594;0;0;0;2,98301148414612;3,07297232424513;0
2,77000394592527;0;0;0;1,37855968269452;0;4,08367650913246;0;0;0;0;2,96728961075064;2,56851539764019;0;0
0;0;0,5;0,5;0;1,04102042598697;0;2,27112721385021;0,515588962480234;0;0;0,723557899577337;0;0,5;1,79210715032746
0;0;1,11676232149674;0;0;0;0;3,2968848498058;0;0;3,76688055543549;3,38051974697994;3,13019371038777;0;4,52336137905873
0;0;0;0;0;2,03579713871507;0,86219436296364;0;2,62859078619098;0;3,11308548837578;0;2,22831411484085;2,20369455367499;0
0;0;0;0;0;3,04939862156724;0;4,29308989797397;0;1,56797634510695;0;4,23831464687284;0;0;3,88449223380745
0;0;4,59059078925782;0;0;3,62058642582064;0;0;1,83286439247097;0;0;4,81999559040181;0;0,5;3,11266748984934
4,50198564748372;4,52260412719222;1,90295566823471;2,34028762687942;3,24270061414815;0;0;4,87945028016318;0;0;0;0;0;2,34873061643389;0
2,85437310410401;0;0;0;0;0;0;0;0;0;2,11063880734641;0;0;0;0
4,91828489858577;0;0;0;0;0;0;2,43405918750635;0;0;2,68518371539432;0;4,40020985407765;2,06624415706203;0
0;0;0;3,14718655131161;0;0;0;3,26999591210391;0;0,5;2,42846222334935;0;1,12110302602924;0;0
0;0;0;0;4,8912769546226;0;0,5;0;0;0,5;0;0;0;1,12196606356742;0
2,51106378087358;0;1,6724048159888;0;2,95184643750631;0;4,94798638762347;0;0;4,68620274899816;1,54533665163691;0;0;1,66881133181453;0
0;0;1,49058343655923;0;1,7149628739408;1,10334629756554;4,7031668809723;1,8496756143168;0;0;1,91705473252435;0;0;0;0
3,58695027492333;0;4,11392648011163;0;0;2,72297562087093;0;0;0;0,638583424798485;0;2,65788698196411;2,79996540481223;0;0
0;0;0;0;0;0;0,20288473367691;2,30839087176527;0;1,90881539807134;0;0,739785755397652;0;0,5;0
0;0;0,5;0;0;0;0,5;3,69128544940207;0;0;2,1495426775187;0;0;0;0,561698707314999
0;0;1,87511566345352;0;4,48432709392362;1,68985121729311;0,893267600514585;0;0;2,96280825927984;1,45072405433782;0;1,61444583470674;0,5;2,18992097172417
0;0;0;0;2,24678100982997;0;4,21784591219288;1,85699155128421;0;0;0;0;0;0;2,50551160704601
0,855335186866734;0;0;0;0;3,33174826080527;0;0;0;0,5;0;4,33830873032022;0;2,35069409820749;1,87089012301103
0;0;0;0;3,71167705706864;1,00113761425018;0;1,03293264099999;0;0;0;3,91925273878465;0;0,5;0
2,12823243258904;0;3,58447475618891;0;2,96552187482152;0;0;0;0;0;0;0;1,55185027399652;0,710484835417236;0
0;0;0;0;0;1,6578859948357;0;0;0;0;0;0;0;0;0
2,16691252224469;1,26600398647879;0;0;0;2,52796317382155;0;0;2,90391504946347;4,44283509414775;0;0;0;1,73872888088226;2,95810326768928
3,37112237670045;0;0,983852447235888;1,31619359660716;0;0;0;0;0;0;0;3,20299493204942;0;0;0
0;0;0,5;0;0;0;0;3,93343797695517;3,14748396638198;0,5;0;3,2284939289093;0;2,18675430919358;0
0;1,76367436291821;3,7736321213998;0;0;0,7814702376637;4,88194213569255;0;0;4,98262512357096;1,0070170855648;1,58384083331741;0;0,840637471685483;2,33855199224248
1,98264049085911;3,64593667334222;0;0,624667798925502;0;1,51861201064597;3,45459410383114;0;0;0;1,31587059018941;0,901080937311557;0;0;1,44941344086519
0;1,11864203173604;0;0;0;0;0;1,11969496827558;2,30525152446015;0;0;2,24983679561403;0;0;0
0;0;0;1,7099794259807;3,26739685017029;3,07060615814785;3,97383759216119;1,8810238208999;0;3,19617562191383;0;3,94744847526189;0;3,47348512917454;4,23308156115612
3,86065519012541;0;0;0;4,48599654319044;1,53514964996611;0;0;2,51253779302935;0;0;0;0;0;3,32412057082361
2,98601506463532;0;2,64377869649035;0;0;0;4,03245917522929;1,11809287784532;1,82990753130517;4,38139156176773;0,67056536635876;0;0;0;0
0;0;4,79421574100583;0,5;0;3,20710640363726;1,84491478015898;1,65960542562399;0;0;0;0;0;0;3,75162289768999
1,61348006390663;0;0,870897467653685;0;0;0;0,5;0;0;0,5;0;0;0;0;3,13681064925008
0;0;0,5;0;3,93581592568002;1,36780992493397;0;0;3,44477234149574;0,5;0,911972423508751;0;2,4154040813446;0;0
0,511580793658076;1,57120500671268;0;0;0;0;1,4903526545923;1,85775424486853;0;0;1,18662043157342;3,74238983483165;0;0,5;0
0;0;0;2,61828277801084;3,216053309951;1,67376840728045;0;0;3,01821546536787;0;2,32955713911427;0;0;0;0
0,598969267028835;0;0;0;0;0;0,5;0;0;0;0;0;0;3,18000970975496;0
2,47315237343924;0;0;0;3,19407536051892;1,99315049359256;0;3,32223233129933;3,21982436916783;0;0;0;0;0;2,65161503509228
2,35967457870006;0;0;0;3,08956660334466;0;1,32028774024001;0;0;1,7003460722977;3,82940128204851;3,7103817997083;0;0,5;1,90535562294785
