boy_toy;books;sport_stuff;music_rock;gardening;music_rap;movies;hightec;music_pop;makup_beauty;hightec;sport_stuff;books;makup_beauty;sport_stuff;music_pop;makup_beauty;both_toy;books;music_rap;music_classic;makup_beauty;girl_toy;music_pop;makup_beauty
0,5;2,21778083649361;0;3,31510869940515;0,5;3,70737476400443;1,43273332269524;0;0;4,05134165615372;3,71198650994896;0;0;4,24042697401737;3,75329236861006;0;4,9540806473019;0;0;1,72247629273798;0,748558450838811;4,9370100102094;0,5;3,21688440917846;4,60340174641619
0;0;2,21388710160455;3,41208403716427;0;0;0;0;0,00137364538386464;0,5;0;0;1,48512947559357;0;2,29439648394212;0;0,5;2,14735102653503;3,37354433926453;1,82952290532623;1,10824816842016;0;3,65037910577393;0;0
3,53799298337567;0;2,96840448396672;3,65130853450452;2,783398368295;0;3,28034710884094;0;3,62729151296769;0,5;5;2,43983834583305;2,62855742249105;0,5;1,9509227466541;0;0,5;1,102132431279;0;0;0,862413831922418;0,5;0;0;0,5
0,5;3,14369485766799;3,90164033086115;0;0,901450446760957;1,16363184627315;2,07913878656884;0;3,40844271444177;0,5;4,7047294060256;4,96190947013065;2,49302681372176;0,5;0;3,47196552365644;0,5;0;0;0;0;0,5;0,5;2,49945473135424;0,5
1,6276986522729;2,76119242457728;0;0;0;2,29833267177377;4,67385412737441;4,18993044234343;3,82395367036758;0,5;4,52976761782997;3,61969971778789;0;0,5;3,63912779774476;0;0,5;0,5;0;0;0,649012885591487;0,5;0,903891738692248;2,15273771069606;0,5
4,29814660749312;3,22892547083503;1,53598778812959;0;4,87443399429321;1,86644649825359;2,93465418807913;3,76810142945875;0,551689479989786;2,51652748487728;4,17483311061507;0,679047524929047;2,95654758389878;3,82395119677482;1,4428961465335;1,85052036161093;0;2,34776035526197;2,59301847433346;1,23240066516791;2,3508022182392;1,87837823381572;4,85983503044575;0;2,8307101726532
0;2,28990232399195;3,53834843288099;4,62402248458193;1,47515732863692;2,53139145464236;3,5659120728103;4,85629051451399;0;0;4,05874695072823;4,34391569874432;0;0,5;3,84858300390122;0;0,5;0,5;3,78546074860984;2,60483178803922;0,996973658444813;0;0;2,56420040130615;0,5
0;0;1,41260087974956;0;0;0;0,724411418998806;4,55339908599854;1,8544726929881;0;0;0;0;0;1,64219128836048;1,54527053984127;2,39406656771622;3,48043281653916;3,85595299855617;1,0243724873403;0;1,58365958257749;4,41660849862574;2,63885378837585;0
0,627225928999123;3,92981732866253;3,41791761127204;0;1,50685608386993;2,26239726797789;3,37689995829803;4,96296533754234;1,85901131241536;0;0;3,50782570359662;3,41021310836552;0;0;0;4,03282317101621;0,5;0;2,15067959397597;0,534406798674914;4,57437748861237;1,21765744323733;1,87053320969945;0
0,5;2,03362701369153;4,42608624297478;4,43636098151857;0,923915797343438;2,05958550007063;3,84634148275775;0;0;0,5;3,16850816838839;4,55988771541039;2,38943527191385;0,5;3,53346835287915;3,56957191162257;0,5;0;0;1,03934732081338;0,601471178979367;0,5;0;2,35644373593686;0,5
1,60851228237152;2,52795568878202;0;0;0,920345030455079;2,59226489653451;4,85414256241831;4,77439336607903;2,09285606448206;0;5;0;2,64089113969397;0,5;0;3,12179922085339;0;0,5;0;0;0,761448649578471;0;0,940619497765144;3,08768736994252;0,5
0;1,8185362549585;0;2,92145612599396;2,95791314912863;1,89438545703888;4,27659431438734;4,75966464716925;2,42544049649753;0,5;4,62918231153357;0;1,17033046212528;0,5;2,01057242556036;1,35699837252358;0;2,62117671966553;2,8494449191957;0;0;0,5;3,55476660819481;2,55663914678462;0,5
0,5;3,20034782318415;0;3,13512345083762;0;2,84882259827518;0;2,29286997685808;1,03337092838873;4,82250848124852;0;3,63853262348032;0;0;3,29744314183362;1,11589675960871;4,92703548955127;0;4,01578760846322;0;1,23034130047557;4,34078076777085;0,5;1,66643047969156;4,4965908273573
0;0;0;2,48395526478251;0;1,21560547045227;0,710220383112421;2,71943749008674;1,2873639766068;2,24079912772439;2,38319182832874;1,68094326261475;3,43256378173828;0;0;1,29091605743902;0;2,25205526978339;3,74183302640069;2,33755881867258;1,71941494462984;0;0;0;3,84541894674553
1,79289862271068;4,78951740264893;4,54825978891377;3,98171867103396;0;2,01745116618343;0;0;2,36386976408021;0,5;4,35765815868865;3,09546000328635;0;0;4,1245614910147;3,27809426154853;0,5;0,5;0;0;0;0,5;1,61364662647247;0,776985049247742;0
0,556811490588268;4,42068289193357;1,02964142711351;0;4,18717644605188;0;0;1,86594229464696;0;1,5;0;0;4,73025061224133;0,5;0;0,5;0;0;4,03446347407739;0;3,09612716599187;0,5;1,41919150455817;0;0
0,5;3,37550525245047;3,9138516676211;5;0,8090772725684;2,86498572764219;1,87900500203436;3,34756401104273;2,21450301875104;0,5;3,11173750185954;3,49236248363385;3,19234077315421;0;0;4,57906293869019;0;1,09754867716578;0,655912399291992;2,30961146173515;0,586247169918496;0;0,5;0;0,5
4,532309220886;3,48110778698749;1,00590906944401;2,32120857821834;0;3,15419292449951;0;2,37667847488852;1,80647166529972;0;4,18299627304077;1,60340882586474;3,80539398724464;1,15322553326992;1,63206572906676;0;0;3,89124991367164;3,71668658671746;1,69563672258315;0;0;4,67346308132329;0,624724340450356;3,58797254301048
0;2,00903611164961;3,26126670837402;3,32365264106712;0;2,5415983253818;3,06524485538958;4,21887885835901;3,85195688523909;0,5;0;3,17635969546454;2,07408692225539;0;4,52871240746636;3,40359019646588;0;0,5;3,89786172187788;0;0,653773262004262;0;0,933750689029694;1,378457903862;0,5
4,23917488159573;2,23831235255967;0,660437226295471;0;3,48442850959693;1,16283995293213;0;4,34189997117124;0,70391644011434;0;3,05614542961121;1,12242828501502;0;1,99684055568503;0;0,622351285359986;2,93122840995492;3,48711935593147;2,41037141364551;1,36018638050192;2,45029144498999;1,30969176455852;0;0;3,59203863497453
3,23236310446279;0;0;4,85342345659315;0;0;2,6879481029175;1,48134207468542;0;2,51963426988555;0;1,22750252030208;4,68054341603096;3,12375393143099;0;0,5;0;2,91536969827272;4,83141826830405;1,31392047987968;4,03823854356922;2,57690301005584;0;0,5;4,30169724547383
4,52763172962127;0;0;0;4,07935857772827;1,85930464922418;2,54129724509143;0;0,551610370889125;3,34871198299747;3,35257315635681;0;2,44235987795627;3,00163303827943;0;0,696224726595089;2,12441334692967;2,20136177269805;3,52529735747971;1,14096770628401;2,82670663731485;2,26439050690475;0;1,63911062997724;2,62999026134144
0,5;2,67383846765097;0;0;0,829801232474763;0;1,17381963537718;4,53996138439512;0;0,5;3,02826905250549;3,62593868031443;3,89425662806921;0,5;3,00041473377515;0;0,5;0,683057590705835;0;2,63797809539269;0;0,5;0;0;0,5
0,5;0;4,42494830182984;0;0;2,18099634311208;0,667309233996696;3,29370417459575;3,99203177727388;0,5;3,05494454226221;0;2,47672298852202;0,5;4,66814721639648;0;0,5;0;2,66273207062051;1,05918193238749;0;0;0,5;0;0,5
0;1,23823378246195;3,43610110014495;3,66486239417683;0,5;0;1,17449324097228;3,18706202507019;3,14381784067667;4,62215377233091;3,46968926837188;2,0418426990509;2,45299452052125;0;3,94709534428413;1,47175570459653;0;0;0;2,59465380646039;1,78681422899794;4,37691857869593;0,5;0;4,1685818369354
0;2,70343383015293;2,63321831199956;0;0;0;0;0;0;0,5;0;2,14334986272424;1,03263314349234;0,5;0;0;0;2,15214755486331;0;0,893604493417593;0;0,5;1,71700157747464;1,91147860112203;0,5
1,16055258068282;1,75917886046655;0;0,539451215900225;0,5;0;0;1,86013657756156;0,5;4,35226109454048;1,49118964979015;2,94125439270458;0,230752527713776;0;2,58160706729703;0,5;0;2,45446754733774;1,525129564351;1,08781709037154;0,5;2,42822041522163;4,91493369169297;0;3,30310708764154
0,5;2,90157047701141;0;4,81862821374956;0,869840181837715;1,2845798387586;0;0;0;0;3,76384467946544;0;0;0,5;0;1,97358100208155;0,5;2,59744295785084;0;0;0,521336461892974;0,5;0;3,44553077940155;0,5
0,5;0;3,47136120380431;0;0,5;0;0;0;2,40446692258328;4,07733821868896;3,93419326093709;0;4,51998374775051;0;3,41887311563775;3,35652861900466;4,61797949560824;1,31053502499616;1,98663461208344;1,13292157649994;1,64197531721647;4,4104446770672;0,5;0;4,59136526686669
0,522945092536018;3,66863968161337;4,70035219192505;3,26295095740955;0,508517110957074;0;3,82102824459832;2,52834827384369;0;4,51580647216915;3,23309491259656;0;4,13245146867468;4,90417222348236;0;1,89717930597122;4,79899901514826;0,5;4,87971782213064;2,80128944329977;0;3,43246531486511;1,81851336863754;1,87828901544134;4,58798998854495
0,5;0;3,46192446931355;0;0,5;0;1,24023209546703;3,22433383354188;0;4,68779881004607;2,93556324994916;0;2,33916656362785;4,00916896574626;3,20074966046994;1,71686905283335;4,21892667525398;0,58302221660643;0;2,72813971793658;0;3,86296963691711;0,5;0;0
0,5;0;0;4,81617609402918;0;2,75674112036672;3,33236549926566;0;2,2007918973457;0;4,39672451065701;3,46618599280072;0;0;0;3,34117439451682;0;0;2,83140397483083;0;0;0,5;0;0;0
0;0;0;3,77070983395479;4,37798633723426;2,63832187652588;3,23558302327785;3,4515173614265;0;0;3,63559518504683;1,3139470714675;3,82775147344347;0,5;1,87377472635069;2,73203649592215;0;0;1,04199004780594;1,22094887551896;1,65661095183185;0,5;3,22264615596395;2,91137353233591;0,5
0,5;1,46705671049052;3,92997162599581;0;0,5;3,06953826456775;1,64838123321533;3,7837145923561;1,73637738904747;0;0;0;2,38493519899665;4,50645916047807;3,22641225775071;0;0;0;4,93415750746343;4,79920010445602;0,890336774937034;0;0,5;2,38689500716836;4,51328348299176
0;4,62519396824073;3,63512436795753;0;0,5;3,93672725322504;2,77079479828048;2,59131820713697;3,91382419081117;4,47720490278546;3,96441928761286;3,32110691070557;2,55455303192139;0;0;3,96825488143054;2,15127372741699;1,01953252056592;1,9814690542321;0;0,615660968988976;4,12606110289975;0,5;1,60597469546179;0
3,62236939865275;1,99522078735531;2,43839757257998;0,857589602636914;0;1,21280508498326;1,50859327312028;0,918177572273732;1,33673930168152;0,5;0;0;2,42051894656407;0;0;0;0,5;0;0;1,29946457818126;0;0;1,00754386140385;1,54009743805048;0,5
0;4,76082092046776;1,41643279926685;4,39573173755581;0;2,16004967689514;2,34761180046369;0;0,5;4,08726887688379;0;1,97735947509173;4,22803496160919;0;0,529823943753645;0,5;2,51547789573669;0;4,7069848499759;0,0805745124816895;4,62294167961131;4,18152088587243;0;0,5;2,46751672470361
0,5;1,3106111494408;0;3,63468307472518;0;3,23265245660797;1,16104400157928;2,49619356845328;2,01679873466492;4,92187132123945;2,45938507675165;3,04826481270057;0;0;3,45730150884823;0;5;0;0;2,04487999018509;0;4,72357024938034;0,5;0;0
3,48210196405747;0;1,6352363718372;4,35291311440659;1,48369003086523;0;3,60252070426941;2,16597390857803;0;3,31005433728455;0,817072111795224;1,29133602082326;0;4,53955388140844;1,46185910701752;0,5;0;0,928363090580498;4,43511049190308;1,53035224626323;0;3,06258375200563;0;0,5;2,72634344628376
0,5;2,64813239762938;0;0;0;4,0479525565393;0,742834646600687;2,17694042351886;3,91362236436159;4,94299787745951;2,89595706802605;0;0;0;3,6622869422018;3,77979322978286;0;0;0;2,91151038273774;0;0;0,5;0;0
0,969138525179186;0;4,73868905461332;0;0;3,79154487596431;2,16902817514214;0;1,51076637697907;4,67258453369141;3,47998957730829;4,54533250981259;0;4,02101054322953;4,34788234687777;0;0;0,5;4,98204699996023;3,18036768640409;0;3,55350565910339;1,24348990770219;1,53927218007821;4,79158143829162
0,5;3,67993407076222;1,11546778678894;4,11328268051147;1,5;3,41376501992986;0;0;0;0;2,6909082479267;0;0;4,68561021829285;3,31615452343419;2,74089312553406;4,50810804567677;1,51639796165582;0;3,16333325121707;0;4,24674503702984;0,5;3,33237755919452;5
0;0;0;2,22802642277816;4,9488370711677;1,64098241396294;0;3,57375554580882;2,95896635016378;0;0;1,41701555644023;3,02074148506892;0,5;2,10858456748937;2,755051982475;0;0;3,64651977347514;1,20742460303354;0;0,5;3,98085077944251;2,35654519328687;0,5
0,5;4,03403422191461;3,08669013021825;3,01839903091006;0,5;2,41499033263651;0;2,11087461286731;2,62816301762507;0;3,69744831868329;0;4,72520478056986;5;0;3,62892444880164;0;0;2,29767601624954;3,26380855322993;1,03966992280431;4,51355532161591;0,5;0;4,73837756912148
0,5;0;3,23488569037751;3,47333013102102;0,5;4,11653620894837;1,17347398641215;2,01805138587952;0;4,64028294740258;2,27586116095812;0;4,77303086583178;4,25469523261054;0;0;0;0,600714688236227;0,677050113677979;3,94315259109398;0;4,67866438193185;0,5;2,81631231307983;0
0;3,58119633075837;3,30427052467329;2,82663750221331;0,632859531619055;3,32482850240768;3,01800059388299;3,27901927208482;1,02532995307135;4,06535845206369;2,47712396293745;4,07634214175695;4,64272615483158;0;0;1,42269865629389;5;0;3,15427327349515;2,96061985798209;0,895431041717529;0;0;1,17355362054592;4,2542774301275
1,5;2,15458771267654;3,46248556136269;3,67809628121466;0,5;3,99421252449705;1,78236419464572;0;0;0;2,03523229250462;3,20205485317952;4,18593568875731;0;3,50157656590528;1,80182247320275;4,90848558484972;1,97196217764726;0;2,93308038913323;1,47673579257761;4,56034806769357;0,5;0;4,17164954038879
1,82241857051849;4,10193014708438;1,33584607734151;3,51742867963269;4,18065055933811;0,544846057891846;3,59088397402823;2,74794841126909;0,5;0,5;0,944274537705013;0;4,64479644905999;0,5;1,50704044034101;0,5;0,5;0,806494530898749;4,96595188508087;1,95847189426422;4,06735643514775;0;1,6106594631498;0,5;0
0,630701782009891;3,34101372134919;4,79235168816166;0;0,74172337480901;0;0;4,18813827549486;2,34496376446679;4,72443524409292;3,4598815564345;4,6489892423381;4,83586484838085;0;3,73651811607951;1,06711639467027;4,07124861985038;0,5;3,4975588500954;2,08761186994967;0;4,3575984306436;1,30568937040199;1,15079460300076;0
4,5335286029305;3,21920532324314;1,33122612923906;1,08160912435577;0,983199487199634;0;2,48019613021994;3,98557290527298;2,93760466575623;1,86465650231794;3,38016223907471;0;3,40825836332899;0;1,94213401197555;0,984877391711286;2,72922940632758;3,33997008266857;0;0;0,959816580619578;3,68001406252385;4,74361201177519;1,28774450942303;1,17637067249807
0;2,69496868490007;0;0;1,82247245311737;1,71237443979474;2,04558448192924;0;1,14658761822925;2,60924049681483;2,77893739788744;0;2,37483359890749;2,02408311424036;0;0;1,37516009871623;0;2,94568876593639;2,47666498156109;1,17179218664383;1,57491277604127;5;0,681175979869988;0
0;0;1,0980538311871;0;1,69841597587728;1,41694409605905;0,591688826257218;2,10927226213239;0;2,88054363098021;4,98733762231997;1,71362922606693;0;2,85287772205327;1,87308022373965;1,99505295604237;3,05162620544434;0;3,96633108796847;0;2,05796021295616;1,14497594961197;4,63048906001751;0;2,7289768861276
0,610551620652225;0;1,99887268990226;4,75242152332907;4,66978266633571;1,55080335030835;0,54414782209515;0,929005305948204;0;0,5;0;0;0;0,5;0;0,5;0,5;0,904317140579224;4,98541654878548;1,43876123428345;0;0,5;1,52696652734977;1,5;0,5
3,60584818413753;3,54377301155765;0;3,98952905460705;0;0;3,43746971778454;3,06780440642862;0;0,5;4,47488880784944;0;3,01669412805545;0;0;0;0,5;0;2,33542704582214;1,17359782158099;2,50479694619067;0;3,28467571282977;3,79534222874574;0,5
0,72069247636045;0;3,80506878057731;0;0,5;0,845912771926221;1,53765158706235;0,939491139231013;0;3,54966893352087;1,08133349478307;2,49453176394782;2,19615665972054;0;0;0,5;2,81319029387701;2,06787767636957;0;0,581100797318435;0,5;0;0;0;3,25917515962346
3,55813386037859;1,08063814839378;1,59473452465364;0;4,87223762686934;1,89163821744343;3,80665230751038;3,94453183791811;1,1285335082228;0,5;3,53417345068146;2,76938332979073;2,2207940533854;0;1,89103482518859;3,6329346949388;0,5;1,1992223403413;2,55441479783245;1,19687682865042;1,95495945771921;0,5;3,90933557455863;1,93449720318173;0,5
0;4,08021310301508;1,08039930163901;4,63205835299197;1,65989816196258;0,70402547680029;1,20977236712806;0,761426599585184;0,5;3,52835698776336;2,17520510692857;1,653439983797;0;0;1,15547903564548;0,5;4,48870482551339;2,22829148114114;4,92151849294152;1,37354285566767;4,2500747587765;0;2,97506848581837;0;4,0849978267611
4,95096517538231;1,09055265974745;2,01988874656143;1,14253639785691;0;1,94738129384228;1,90224995599233;0,51228409819877;0,523222914209228;0;1,62467810959773;3,10318393591008;0;0;3,89207181050073;0;0;0;2,98629296477246;1,73440487973131;0;0,5;1,06950386686693;1,3519259706847;0,5
0;0;3,03776991462231;0;0,503100092291413;1,05073630809784;0;0,011570630595088;0;4,21023860583559;0;0;4,70242958222629;4,1160571999457;0;1,67314649311506;4,56092804556756;0,5;4,80915701752955;3,17394885941127;0,726464349649131;4,85211653162358;1,00308914296473;2,48804785753044;4,11546516563532
0,5;1,97006690733604;3,15919836617969;0;0;1,84659018593216;1,57869446444264;2,55949532546079;1,72031833730653;4,83258487416086;3,22082038373725;0;0;4,86142453032612;3,79956079730744;1,34445117197207;4,40489540407662;1,79470993708573;3,88217039167982;4,49661807692452;1,42207027525737;4,0840461883154;0,5;1,17569135277331;4,28444321653081
1,0168516170312;2,75812792778015;0;3,15802812576294;1,37237960536609;2,25776608486556;0;0;2,11095250682484;0,5;0;0;3,40045166015625;0,5;0;0;0;0;3,99468417279175;2,50503210420955;0,740249571036664;0,5;0;0;0,5
4,74225165589817;2,79422126561134;1,61444377694952;1,59409173885085;3,14217765775611;1,32392911255543;1,15446232592429;3,64238786028809;1,07815504287284;3,30087483827997;4,06593370437622;0;0;1,32823565384757;1,98311034868616;1,67863027666632;0;3,03113488621597;2,15027234058374;1,22234883542282;0,986972589505358;0;0;1,82249405808863;0
1,37033175880571;3,89757488290666;0;3,37756373378335;0,644551890969533;2,31695652008057;3,31018988616308;0;3,61594646126774;0,5;4,58855751603309;0;0;0,5;4,86527811263934;2,77016730549287;0,5;0,5;3,71616822188542;0;0,84619527722066;0;0,781179264085917;3,7204259669969;0
3,35445387677963;1,17073338114225;3,95404893343991;1,65501693550265;0;0;1,95410198529908;0,83156002281772;1,25135553849458;0,5;1,02691771347398;4,4603123664856;1,08341044005165;0,5;2,90952905402963;1,53876268863678;0,5;3,20532034021119;0;0;0,5;0,5;0,578061662417865;0,603854638572715;0
3,30778128155869;2,0846834611542;1,85666602237926;3,19573744255851;0;0;4,24248745210585;0;0;0;4,83849859237671;1,52505746508253;1,32441310366821;0,5;2,63830871490683;2,26111558836937;0,5;0;1,73190735640559;1,52358091507274;0;0;3,36425653116976;1,65639738769103;0,5
0;0;4,69312123940006;4,92719510985873;0;0;0,746203454558832;0;1,34522695762349;0;0;0;3,19084040876051;0;3,90979565256731;1,60471820067834;0,5;2,64201712608337;0,111406087875366;0;0,970980533385175;0,5;0,5;0;0
0;3,91152326944821;1,01298004575678;0,481126010417938;0;2,86758156766537;1,31284147957938;0;0;3,09705957122941;2,71525799376669;1,37005492782688;0;2,04989887310653;1,2652513027495;0,989460636623884;0;3,27182400658346;3,02244839026707;1,31544395923402;2,44646721214357;0;0;1,06202268600464;0
3,14416674042315;0;1,62115585803986;4,94797260172105;1,63609382819202;1,89889395236969;2,04567302812155;0;0;2,95778711603851;0;0;3,89056944847107;0;1,08969202152905;0,5;3,33427357673645;0,723795755870545;0;0;4,11103271744728;0;3,40475224862096;0,5;3,60691690444946
3,0036749104055;3,00153320143071;1,71916768919638;0;4,23423589031875;1,66069160339455;4,98057790239368;3,82150529083866;3,2512132368289;0,5;0;1,86141272860645;2,38720040879548;0,5;2,01652335795412;1,65019695584206;0;1,10871270117756;0;1,28394638899898;1,57067831376133;0,5;3,76160210546181;0;0
3,92847138872765;1,01580426563313;0;3,10429509221776;0;1,20390720721516;3,32326250258985;0;0;0;3,44385335801349;1,80178489759648;0;0;2,35955263178775;2,45673603352939;0,5;2,44436645295674;2,87939121149452;1,34710902550589;0;0,5;3,46759672717545;0;0,5
4,65138606897154;0;0;2,39504032647006;0;1,77113786096272;0;0;1,24561624892318;2,69588361945743;0;1,20045875022209;0;3,30818046457515;2,35378336906433;0;3,1761803045758;3,52398315049893;3,3412135855021;0;0,734557574258446;2,24577665328979;2,96324563026428;0;2,35278195624835
3,20595548404658;0;3,00314084300918;0;0,5;1,33995286554096;1,59788332860818;1,188957715495;0;0,5;2,31592226028442;3,37972053949708;1,38692894223469;0,5;2,81707419865628;1,53134669341675;0,5;0;1,23836760792805;1,79270553588867;0,5;0,5;1,25950903620548;1,51452565892345;0,5
0;0;2,43944382667542;0;0,766026318073273;2,87032226513621;0;4,62824766367127;2,03093970568429;0,5;4,09163824566251;4,27168920881659;2,81368098352741;0;0;3,66692874285715;0,5;1,5;0;2,6387471522385;0;0;0,524417778255613;3,82394337366519;0
1,9271113813981;0;0;0;4,31549456590577;1,61139498842479;2,06619485843284;1,28937757145119;0,5;0,5;2,42405236904698;1,08676945375594;0;0,5;1,53661172908573;0,5;0;1,67769225089703;4,37999531178735;1,61399652022589;0;0,5;1,43837208973168;0,5;0,5
0;0;0;1,92260623952495;3,73654738731522;1,11192214488983;2,95610357725811;0;1,42301088265284;0;3,30902792853724;1,54780903577237;3,50490183360172;0;1,45998293648473;0;1,75865587441188;3,94620973241805;2,86399989056587;0;2,41969775916994;2,21184731331274;0;1,10852825693252;2,9315083291994
0,669888713941858;0;4,18000222424977;2,4349283456965;0;3,03966614000484;2,05348635374265;0;2,00660376763279;4,94226779460081;2,308565301033;3,1085948637261;3,36910274921409;4,51079354505557;3,35620517393397;2,06401926049218;4,92001257413999;0,5;0;2,39022869448654;0,548985021444496;0;1,12418346531884;2,50120247132201;4,85285246272239
0;0;3,00890828390089;4,50269842147827;0;0;0;0;1,85261748957104;4,6753551041127;2,83036090937926;3,37722939316986;0,41730996966362;4,84958768954947;3,71805711310266;2,64287779510155;0;1,94210052161575;0;4,61619660240421;0;4,40896271793589;0,5;0;4,68626662468829
0,654168515072283;4,36262748733285;4,06390506637465;3,12712034542445;0;0;3,37916636903731;3,28089659767267;2,72112678444065;4,5338450314169;0;0;0;4,16373499583627;3,67499997125706;1,23808300133705;0;0,5;0;2,84827780763073;0,670990748643405;4,10998044959734;0;0;4,91252708663816
0;1,17742908381737;3,55267472870307;3,03005139903633;0,5;2,45172022536943;0;0;1,06138813495636;0;3,29121647369639;3,15781126225265;3,40221712850137;4,12479723762944;3,80405015815238;2,80562558667996;4,86506863956576;1,9465323984374;3,57197470896504;3,54344831339244;0,57763212829718;0;0;0,491929143667221;4,58459647120191
0;1,49313483782724;2,42981900108504;0;0,5;0;0;1,39580783219813;1,46930771156648;0,5;0;2,91745661800609;0;0,5;2,5609443367277;0;0,5;2,20475069256721;2,22732899395159;2,9598560333252;0,5;0;0,803569533072212;0;0
0;2,99377703666687;3,72849277720251;4,23943887243021;1,6099551464943;2,26824509551201;3,74895656609394;4,23888556390949;2,00352928694502;0;4,98447158093772;4,96591468526326;3,47823439700447;0,5;0;2,92355281716378;0;0;2,52837516485172;2,4114665619151;0,941973177921946;0,5;0;3,05752287016135;0
0,5;0;3,68595656784529;0;0,5;0;0,621085076882078;3,83765751115869;0;3,09901094436646;2,13337258255732;0;4,24725385720248;4,17032192422558;0;0;4,34159632462151;1,61088101151906;4,8319687171988;2,02480394627191;1,06815365751654;4,95575641605805;0;3,57380440531941;0
