sport_stuff;boy_toy;gardening;music_rap;sport_stuff;hightec;books;girl_toy;music_rap;books
3,04332879653356;0,5;0,819207644937191;2,38843268872631;4,62970817258102;3,27763189295197;3;0,5;1,81515797544977;3,21342895143359
4,09610165427257;1,75268196815284;1,25;2,58363077816722;3,63315312035063;4,74249648523633;3,11254013102154;0,626122264250239;2,98545112879269;1,06153953075409
1,5;3,09002161026001;2,96768174202539;2;1,41020026635854;3,5;3;4,14011053002445;1,72738856576727;3,86134165425847
1,4440036446061;4,95631440261207;1,56624062874645;2,09129348727469;1,5;3,78656138935432;3;4,5;1,4034281021;3,74878549936637
4,91618083879174;0,5;0,50770550361262;2;3,90510654449463;4,11555505968423;3;0,5;2;3
3,25819692213936;0,5;0,5;3;3,75858453836226;3;3;0,5;3;1,71079061213452
1,5;4,5;3,12872215529379;2,17070336787529;1,68565057808796;2,20188140869141;3,68147926110843;4,5;2,98238393570407;3
1,36824610054877;4,5;2,45827555794189;1,78422869871567;1,78852381547379;3,5;2,02980193031477;4,5;2,44354680713431;3
4;0,5;0,950144026638076;2;4,45599031448364;4;2,06209435596228;0,5;2,66249100382556;3
4,16145468277924;0,955750809496153;0,75;3;4;3,5;3,83737582938623;1,27502037597588;3;4,24962673021929
3,12900314346375;0,5;0,5;4,24108713829941;3,5;2,35931619645996;2,92640055433214;0,5;3;3
3,5;0,5;0,5;4,86666618281354;3,5;3,17004890608138;3,01627350506199;0,5;3,43721510397141;4,66860289669996
1,50581584149311;1,7179521663198;4,31464932081972;1,25;1,99962344625947;2,52704096866168;4,5;1,5;1,23931679676255;4,5
4,95542826687704;0,851760633220785;0,75;3;4,14150408056635;3,5;4;1,08278046459089;3;4
4,72648763656616;0,5;0,71361346063838;1,62735864828683;4;3,95380726966719;2,54233577220809;0,5;2,97868479787311;3,53242701363397
0,645223326815862;2,25;2,19953536987305;1,36499289044412;1,82698143777763;1,6362534266134;4,61671815468777;3,27494787297908;1,25;4,20896744318724
3,124379614426;0,5;0,5;2,52940917645088;3,07113142827113;2,95996758107094;1,04112862052448;0,5;3;4,19804394207804
2,97951537742257;3,80636048316956;2,97669952268559;1,35826090227732;2,21344089843959;4;1,29216062151462;3,88114350562968;1,13179683831138;0,49771848320961
1,9591138316128;4,0254860106043;3,36779477045303;2,01174582867499;1,06192608646207;3,5;3,80073726540466;4,17284938747662;1,30217600721036;3,68336505521246
1,52063960932225;4,04111951964028;1,71893798733081;2,89189422870609;1,5;3,5;3,75021692167512;3,08956408500671;2;2,8095248261511
2;3,5;3,52483309177907;1,5;2,19353652000427;3,0621342910743;2,86949092097091;3,81080444707107;1,01679917146303;2,5
3,77148715070052;1,74868559220279;0;2,5;4;4,8625570339442;2,86102955176543;0,56434992796944;3,57406997680664;3,54061328132665
1,85746252250739;1,25;4,38677479391302;0,888253726013123;1,5;1,13227921008704;4,52859359864546;1,9407248175427;1,65446165676902;4,58292292271877
3,54029369006878;0,5;0,5;1,24228322517233;3,35890730952793;3,13963152893802;4,16190715095117;0,5;1,30925644762314;4,80183771243405
1,5;4,29738759868657;2,11756535508557;1,09942946867059;1,43349333919282;3,5;3,93067921229204;4,5;2;3
2;3,55835253771318;3,5461913671094;1,5;1,86784896481216;4,54645866413902;2,365698617122;3,33012276577303;1,5;2,94125832800812
1,5;1,25;4,5;2,71088480949402;1,5;3,10128053166032;4,53228362441635;1,39025216614374;1,25;4,5
1,31394757438169;4,5;0;2,24205089232049;1,38880910323412;2,77673468123038;2,43274160029029;4,31672783862647;1,9994576950555;3
1,5;4,5;2,1967055700704;2,8521555344817;0;4,10786549286352;3,85099313680594;2,82160019874573;2;1,40172016620636
1,05388953166729;0,805449190226127;4,54488706008759;0,857966706556253;1,5;3,79667041487837;4,22922367007901;1,47708674682169;1,00960095855854;4,30779647827148
0,762783971737504;2,14053459169368;2,45527618492734;0,625682595244461;1,25;1,75;4,08739421660425;3,55347044372627;0,0895955041050911;4,98628495027604
3,46981724885749;5;0,5;1,25;2,94037459834496;0,538313342741837;2,89668465307759;1,26162955642754;1,16652554234794;1,38861644268036
1,55160034054499;1,39403506666144;4,5;1,32852376896354;1,29971729745144;2,25;4,5;1,5;2,94486594200134;4,77160549163818
1,44817260161423;4,99947695201238;1,81914734738839;1,59178380509456;1,5121259677746;0,0648211166262627;3,02070437698658;4,76497298700967;1,49227119260108;3,16042406538521
1,25;0,636169826908116;2,75111588824127;1,97554460795389;1,87383155192893;2,50175071111962;4,5;3,36123733472137;1,25;4,71879919977803
2,47279667854309;0,5;0,781141841682206;2,78471948848326;3,57659946781425;4;3,80748623414314;0,5;1,82257146705993;3,97468438277705
1,25;3,25422897457808;1,75;1,25;0,628210914613777;2,74588427797234;4,01214458421438;2,44791105037923;1,13389525778307;4,5
3,19831690853383;1,5;1,25;2,66154566577708;4;4,11829873831863;3,67031248457279;0,782492056853367;2,30926049887634;2,86158767382688
1,31212727926305;1,25;2,03542900085449;1,09391543063983;1,5;0,936567087861042;4,96395382190307;1,5;1,2507761380406;4,5
3,11276686941868;0,5;0,570531687266441;2,29678459153361;1,34773051738739;4;3;0,5;2;3
4;1,45524372414464;1,3600654964615;1,1710638999939;4;4,5;2,13552645786457;0,75;1,8410952091217;3,55263001171529
1,55915691729596;3,5;2,50341882440421;1,5;2,76490844868352;3,36632701771628;1,91359319626987;3,73236692451516;1,28499712109798;0,406976848840714
3;0,631942524636138;0,5;1,50236786552815;3,43232813544214;0,642375825970609;2,30453200605909;3,82554411888123;1,06911468505859;1,1033812920113
1,5420833400181;2,25;1,75;1,28715829518026;0,584478762272968;1,75;4,455296990208;2,82457475309473;1,25;3,74408006668091
1,29121672049687;4,98358543356116;3,37582859065189;1,75443677732462;1,9493402177232;3,30625820826099;3;4,5409036406972;1,15678414150923;2,89359145932532
3,20991989328057;0,5;0,513644418452701;2,55081905589943;4,7283716349529;4,99389505013539;3;0,5;2;3,35603076189572
1,62904233887281;4,65191050369847;3,79375696335628;2,09292248407981;1,7816033101555;3,5;3;4,47083887107244;1,72680462278743;2,38823689817835
2;3,5;2,17934756268717;1,5829852370466;2,5360399733931;3,88197482604625;3,81926405607688;3,37571521772804;1,5;3,0298188543086
1,31563208639418;1,0450213286304;4,44775632230926;0,577607363265756;1,5;3,08301267916477;4,98242350014971;2,27528810501099;1,69489874257469;4,5
1,03466198036199;4,5;2,25;1,85270528907548;1,01810273715207;3,5;3,19876190703305;4,27304340120081;1,66639199232049;2,71292078435091
1,53214116931527;4,5;0,708645462989807;2;1,72128402242497;2,8394107128677;2,92992044283539;4,64922750398946;2,83765542220215;2,1719700573813
4;0,5;0,509940010500113;2,23405373340196;3,58123041157668;3,86829974542758;3,67854762993685;0,5;2,31922583436557;3,69000695910771
1,0700970795332;3,31996804118155;2,41711513810657;1,5;2;4,83630224495954;1,44916146874854;3,40080426046662;1,5;3,43631670690901
3,19894378362174;0,5;0,5;4,75452209438874;3,78737666634255;3,72394811907967;4,34478341012485;0,5;1,18030946337632;4,20012496188289
3,20913160928019;3,40618443489075;0,5;1,2471781320624;3;1,25;2;1,68913443581626;1,25;2
1,5;4,91697702739247;1,10623090509615;1,76395017316749;1,9365329551215;3,32153534889221;2,58101762672002;4,5;1,36102291120264;3
3,08825881923002;0,5;0,5;3,67213139807439;3,5;3;3,38856050669614;0,5;1,18751866937965;4,61741528828508
4,75315552379617;0;1,37524800369295;2,5;4,74747813574387;4,19396137734594;2,63998896565288;0,638099557551602;2,04005237810316;3
1,5;1,60633183415343;4,94875300114451;1,25;1,95254777602504;3,90358790890481;4,5;1,5;1,31071289666496;4,5
1,5;1,25;4,38145448611186;1,53971351684989;1,5;2,25;4,91185636115812;1,2548586480575;1,25;4,5
1,25;2,78720139515922;2,5191117641605;1,82832516861536;1,25;2,00799357402511;4,9944559838597;3,66409349441528;1,67891754055345;4,26639283647127
1,75019531499138;4,66346386711274;1,63867669954834;2,66232085227966;1,86744414962243;3,5;3,57830568662766;4,03620004653931;1,07487618274748;0,595403671264648
3,00681745726933;0,75;0,739291864093063;3,48971772822073;3,11168191121504;3,5;4,41085708300157;1,79584187678799;3,81753548226204;3,17165946960449
1,49595501529796;4,71962811132876;0,619835977498365;2;1,26195713377649;2,79231519335523;2,62963844306284;4,05990600635293;2,7020617573066;3,33682115065717
1,96808803499122;4,17759609044418;2,25;2;1,5;3,30704538910978;2,78121863993873;4,5;1,5112936806452;3
1,91741914903625;1,25;4,44087883478072;1,26862622716866;2,52449035644531;0;4,99749222257989;1,5;1,25;4,01443648292424
1,5;4,20835641827823;1,31601953963564;1,15897518683177;1,23140421101423;3,5;3;4,1056063250199;1,18032274403624;3
1,5;4,8141753602839;1,30520604471918;2;1,98936219186958;4,79884103909081;3,47863571880322;4,5;1,58757183728161;2,16068849906357
3,70368105485275;0,5;0,723245538176617;2;3,43798845281731;3,60040285373125;3;0,5;2,0846691602304;3,50956636178753
4,47664168918349;0,5;0,75;2,90904972325501;3,94348433285183;4,50860807742393;3;0,5;2;3
2;3,08994537316726;3,26257081528314;1,31339203161811;2;3,0166763104576;2,71936955708981;3,92321957923622;1,4619811118869;3,83419009104101
3,26698602515598;0,5;0,5;3;3,6339218926774;3,37743222498215;1,48531360946843;0,5;3,80595407765636;4,32661867855425
4,62639575527347;0,5;0,506832357266374;2,78440451622009;4,71200803188235;1,3447345495224;3;0,5;1,94401408310235;2,92231506431583
1,97428486727843;1,06408302186247;4,76837669488433;1,25;1,16578841209412;1,64377034578648;4,5;1,38155645801758;0;4,5
3;2,37281274795532;0,5;0;3,05842497714722;1,25;2,07112896771688;4,71849779026513;1,25;2,84121793780533
2,41758164084404;3,85196602291053;3,01673195046221;1,5;1,49741077632523;3,0119561506491;2,5;1,30938446521759;1,79237723350525;2,5
2,3589162255446;3,06246185352209;3,5;1,81910762135829;2;4;2,5;3,33592996249717;1,54525447662233;0,599244296550751
3;4;0,5;1,43130892139455;3;1,25;2;1,25;1,64066884114438;2,39470273600645
2,34902823220428;3,80265438454349;4,30568883489151;1,00070284074205;2;4;2,90025125951518;3,41675485922804;1,74007144837644;2,5
4,32283169279007;0,5;0,882259241483295;1,10983573184807;3,59579759491412;4,54985330232878;3;0,5;1,83767914772034;3
1,71812350662338;0,18973745405674;4,31443120972925;1,25;1,39515714691726;1,16822418066125;4,5;2,65274691581726;2,23306775093079;4,5
1,67133768120377;4,44291337227584;1,74261239415156;1,49616706487544;1,5;3,5;2,70902484967794;4,5;3,41697406768799;3,68968672942821
1,75030228344272;4,0959151005819;2,33055040139265;2;1,5;3,5;3,76007027912888;4,15294543241753;1,91627601204267;2,2103257319938
4;0,75;0,67973810745391;2,0629973188336;4;3,42237010757549;4,55945115888466;1,95403217056488;3;4,50523098348883
1,5;4,76396810205838;2,25;2;1,93949056600197;4,33096359359611;3;4,5;2,07249051848077;2,13378596305847
4,27770629677815;0,5;0,554822806294459;1,69289006138821;4;3,19777382733197;3,42701325725159;0,5;1,53442809010596;3
3,31517902217581;0,5;0,5;2,07894030636127;3,1011789488146;2,09107501529673;3;0,5;4,00184350228023;2,62890076637268
1,12736626254738;1,25;3,52910828590393;1,25;1,5;1,97473236242064;4,8646407969597;1,55982272353015;1,80408491417956;4,52714801092034
2,03100023746071;3,30489747938928;3,71765422821045;1,5;1,74646687356125;4,67720570679624;1,25681942061373;3,5;1,5;2,5
3,39992566145953;1,1683456195371;1,70847946391836;2,86481668048763;4,75953030202516;4,58274925015063;3;0,606740914102057;2,12511317344621;3,7126371859166
3,23634852107444;0,5;0,51674181503092;2,73979109141035;4,26534213091496;3,740974217067;3,14399659221247;0,5;1,35996137110515;3
4,23011718188884;0,5;0,591004091357349;2,44924236342741;3,84826907741291;4,98132556396598;3,61379442252861;0,5;2;3,31938269609557
1,5;4,31033929032755;0,403254151344299;1,26261064329306;1,5;3,5;2,63393287669585;4,95159673690796;2,08026976933715;3,75211426790436
1,82781660556793;4,90060749040014;0,885684632642979;1,4311367675807;1,5;3,4593223186486;2,78336662835598;4,86604486492744;2,00037456536683;2,66062134162552
1,34674994756782;3,5;3,5;1,75259669532655;2;4,41638584407809;0;3,5;1,02839697246831;3,283640801573
2,03188361974055;4;0,5;1,25;3;1,25;1,00883628894055;1,774473617214;1,34280909055043;2,57304346914079
3,635593323333;1,5;0,826411255088826;2,5;4;4,5;2,15002625349445;0,687560796359349;2,5;2,77074163908639
