hightec;girl_toy;sport_stuff;sport_stuff;boy_toy;movies;movies;music_pop;movies;music_rap;music_pop;girl_toy;hightec;music_pop;movies;movies;sport_stuff;music_pop;sport_stuff;movies
0;2,48569822311401;0;3,61672430793602;0,594795480880325;2,55538755588019;2,86041045188904;1,7446700477715;3,80079367933832;3,90569667793144;0;1,61969011119552;0;2,04336367037304;2,75369816681077;3,19966468457117;3,17992991310541;1,50010397960437;0;3,69376653791115
3,2875511368213;1,58530126446174;0;1,58843138561977;0,618981950971755;0;3,14604179963751;0;0;0,721811156590381;0,5;1,10401801117883;0,534202469063086;0,5;0;0,72332361327639;0;0;0;0
0,539903766959861;3,96925520896912;3,72001535246149;0,722328960895538;0;1,08414232730865;1,57865925160174;0,5;1,67383684156176;0,552891360387621;0,5;0;0;0,5;1,00408705929485;0;3,58511486723326;0,5;3,96891312299711;1,29592245132472
1,77288843797189;2,25071287155151;1,02280626586769;0;0;0;3,45245060694984;0,5;3,23050407284429;1,41722289911342;0;1,00528660463415;3,29037399836368;0;3,70918838875796;0;0;0;0;1,09844422340393
0;0;1,63835421513689;1,39986012149596;1,60826666658198;3,49910143297124;0;0;3,208798483577;1,15282869338989;0;1,2743866538044;2,72954585460459;0,5;0;2,94942831993103;1,5566471244938;0;1,75030497589628;0
2,83274708866735;0;0;0;4,81972775972436;0;1,91110014915466;1,63021381531386;0,965243300639672;0;0;0;0;1,5558009916245;2,87013602274011;2,92164209714236;1,39866900444031;0,698629180294755;0;2,58237380817643
3,81166188130698;1,11594466032271;4,18281761239414;5;0,557930215987344;3,44696674004522;3,13163513277268;2,47977318776761;2,16723895072937;0;0;0;2,0671874527201;0;2,8483841562869;3,39644543425946;0;2,08170474557285;4,7557422322015;0
0;0,5;3,25697344134421;3,48361179394816;0,5;1,94132221417563;2,87135755008615;3,64065519470752;2,03899107316462;2,40793550452587;3,78727967887524;0,5;2,90988125228783;1,19509607748831;0;1,37124488706293;3,19421823890611;4,8929705619812;3,00067862356113;0
0;4,45149750749185;1,93881076292079;2,95295190811157;4,36772101808699;0;2,70877748551256;0,796490643544351;0;2,98870258964072;0,852066100971804;0;2,90777897834778;0,979516617711408;0;2,48494846792191;1,3916561484298;1,76410284138476;1,04581710186126;0
2,20199321778584;0,5;3,27489882487566;0;0,5;2,50477628596349;2,561037876206;2,58116118823232;0,548827686136974;0;2,17592644691467;0,5;0;1,65604340874406;2,47784730092522;1,48926968685783;3,83704063940655;0;4,04082489013672;0
0;3,95696081684761;1,78167659942139;0,96818678382234;2,06074949822423;0;0;0;0;0,977035901265701;0,5;0;0;0,5;2,01840236271657;1,62198424339294;1,4288509848662;0,5;0,622109293937683;2,73639441734943
2,3762514425331;0,5;3,36179076803932;1,16544258594513;0;1,23569940204532;2,47071070525363;2,26614971471305;2,96732873491353;0;1,56470916120555;0;3,78711091623973;1,9632263802752;2,01310557220741;2,87606707023274;3,64200219728146;1,75613930158137;3,12999188906047;0
0;4,92984812936273;1,18713815425855;0;0;0;1,26895591722287;0;2,03912946653512;2,50711938902136;1,56207310830339;4,08646485306624;0;1,36547041445294;1,61341073229602;2,59495200640287;0,162901535630226;0,852022491326566;1,99483893159537;2,55378389358521
3,77225026384566;0,5;3,24210426641726;0;0,5;1,50547750178048;0;2,81374299470975;2,5497739315033;4,0081800906957;0;0,5;3,11847832199115;1,77178863471923;2,80199318719189;1,14380989090717;0;2,77794379264952;2,57725787162781;0
2,68841354301591;0,5;3,92754632557162;3,62093847413591;0,5;2,96748223317204;2,29777570967459;1,3957103879171;0,929542301189873;3,0309011126081;3,23005115810318;0,5;3,21544249132995;2,29221409340026;2,55059266090393;2,37424022791639;0;2,69788861274719;0;1,0307582721723
3,52904764680613;1,5;3,06565083473253;4,87554377404765;0,5;0;3,99083232879639;0;0;1,58881198362858;3,35772867005213;0,5;0;3,84388470782148;1,78186428769578;0,735422324498846;4,83062780081789;0;0;1,88117413682918
0;0;0;3,12541508674622;0;1,02583400883052;0;2,74448772647627;0;1,9546070098877;2,81554784198084;0;0;0;1,78249156464939;2,63200071925856;3,7769034210485;0,00198502000421286;2,82044649124146;1,82114982410388
2,96144245493293;2,46207953265965;0;0;0,872947620867262;0;1,837494591641;0;2,79880552450139;0;0,5;2,85604232775794;2,49426705925458;0,5;1,07933684628426;1,17914271735546;0;0,5;0;0
1,4631819161415;0;1,92658856507698;1,70108485627039;1,59982983539804;3,21648476376035;0;0,5;2,60467661712536;1,60365915298462;0,5;1,27601026290842;3,08065706425377;0,5;3,01922622952574;1,88969143335227;0,221546590328217;0;1,80802257722617;0,960057395724606
4,86956242838388;3,24516561312842;1,12254617275789;0;3,66408773821969;0;2,98866020095938;0;4,54169649004084;1,40685022082499;2,42020096183764;3,99872910045028;3,69551157951355;3,3549931255891;2,45566724634528;2,48082052473017;0;3,13954412478001;0;3,43540753071914
4,09900265145069;4,52793099336695;1,77176529251587;1,06254398592866;0;0;1,70513887084329;0;2,80162624609732;1,65673393414204;0,850335717201233;4,93712234447576;2,99786954885249;0,902700576653099;1,14266678790686;0;1,07231889016569;0;1,96513059500844;0
1,89404118061066;0;1,37130058341255;1,29437384861259;4,01900729165366;0;0,765545558773701;1,14122912829799;2,81273935051297;2,46330833316935;0;4,45518030899352;0;1,27125684417377;0;2,84480168081112;0;1,9026909356018;1,27645612194969;2,88216697349314
0;1,1454239213585;1,13234302826801;1,70325085087831;0;0;1,86985763063182;0,5;1,57795989513397;0;0;1,52181301243688;1,11089415969834;0,5;1,11673125397262;0;0;0,5;0;0
0;0,5;3,76210694516176;3,07422074865281;0,5;0,648556337295359;1,52628775221588;0;0;4,57329974303641;0;0;2,67679853675738;2,34295058250427;0,654097220000856;0;3,02565730597156;2,5427716986941;0;0,663837754011079
3,41807391420848;1,71040821075439;4,79102006544872;4,59262260868802;0,541984567205414;0;2,35409219672628;1,63587577111827;2,76971554756165;3,21342590228348;0;0;2,48247697319951;0;0;2,45349264144897;4,6919492332693;1,4586920032551;0;3,8302116394043
2,76269106416157;1,5;3,12012804957113;0;0,5;0;0;1,08600048212614;1,06147935244324;0;2,94633411380757;0;3,27288421302702;3,56389339294466;0;2,44870031413096;3,52941092594034;2,94592282639161;1,79732835292816;2,5487935873907
2,24433951812998;3,05446810138154;0;1,13478859543558;0,83579957485199;0;1,05583116135366;0,5;2,00898504257202;0,759123929896915;0,5;0;1,86587994469604;0;0;1,17851779618231;0,779554084073545;0,5;0;0
4,34058649062206;0;1,08794646341724;0;4,0477190660535;1,57145583629608;0;0;1,57664495756693;2,83157835986073;1,29305559480239;4,32080248199441;0;0,61498251399723;1,35003773721402;2,9091300239829;1,40791151132803;0;0;1,60378832491291
0;1,34929011010066;2,98052350663604;2,20164275169373;3,98653059591843;1,43439977263771;0;0,713687474007573;1,83175158632535;0;0,860169484680597;1,31108562662782;0;1,2772725004597;1,5051282935334;1,65139413189674;3,33067011708891;0;2,0320916725472;1,59534442825026
0;0,5;3,9854512116804;3,50029752706191;0,5;0;0;3,43465465793137;3,77427182033391;1,81582410299025;0;0,5;0;3,44878590686656;0;0;4,56597000992204;2,92336247438721;0;0
4,72176124095999;0;3,90189554304904;4,89085275302215;1,78020761431205;5;0;0;4,62044442241101;2,10147476196289;3,83373758282221;0;4,76278596639763;2,90792090488035;4,72867761446567;4,24925520329236;4,46123250455653;0;0;3,5880649148431
4,8655625320345;0;3,36540134920059;0;0,5;4,3839225769043;0;3,89090680884705;3,95608846841198;2,41084753508253;3,42533294224429;0,5;4,84778004784499;3,49001410114114;1,03772187071746;0;4,9982090964905;1,58406822689998;3,25643730163574;2,6988972661546
3,07237460840138;0;3,74851272103773;2,73172903060913;0;1,14322848159039;1,26291764376821;2,76244650304431;3,07576409055654;2,55464856026445;3,9837399166933;0,5;3,5887386876106;1,63719422260169;0;3,12169467058112;4,58271735235244;1,46006821210499;4,87159852677565;2,07046797781739
3,65746402740479;3,3333354407611;2,92322270661743;0;0;2,52170366119673;0;2,7890096021765;0;1,18093224390453;0,310139358043671;0;4,8476051454654;1,33802112067957;2,50071535608765;3,18197631835938;2,18677800017725;1,52738290490926;3,06425642967224;0
0;0;3,14913255448878;0;0;0;0;1,10428631031154;2,26668083493909;2,40468883626381;2,28291767709093;0;0;0;3,27993664391336;2,10133165777723;0;2,55159618312102;0;3,58737567513593
4,2264703024302;0;3,2473022929613;0;0,5;0;3,30829212037301;0;0;2,70988548626652;2,01851064759237;0,5;0;0;0;0;3,060139041422;3,44797231464087;0;2,67456998008982
3,46258056744122;0;0;0;0;2,72209793688827;0;2,7139956451552;3,4092780204533;0;3,75440675846972;0;3,49548077233857;1,10388386249542;2,22003983763048;3,8175365365192;0;3,95756952509171;2,322514295578;4,09749321876908
1,26171223621895;2,46263003349304;3,01730421139733;3,96395315693875;0,586820017819675;0;1,40236500250286;0,5;0;1,17002527051141;0,5;4,09715175628662;1,21785537233476;0;0;1,23470917820684;0;0;2,20675426172407;1,97201289654337
0;0,5;3,2846314996875;3,31373045095882;0,5;0;1,94827437400818;2,4284412555529;0;2,13411101379158;1,17503474800616;0,5;2,83447716610249;2,91008018511817;0;0;3,28471261508982;0;3,0660421820665;0,648248884430271
2,44318213893249;0;1,53356698087117;0;0;1,13846383739191;0;1,99439016193822;1,52144581080482;0;0,968419245429532;4,11769263265547;3,88643611869143;1,69415092468262;0;2,77500913072145;1,82815280083015;0;1,6266984923867;2,8840717051104
0;0,859121604524144;3,92297941303019;3,25295165099807;1,78361817485821;3,51268034545364;3,42333885301991;2,43317031414861;4,54150829815376;2,45870064546294;3,07311581311427;0,888260870421427;0;2,20191503604963;3,89702789154697;4,40335395066224;3,54535635679278;2,71677808310687;3,52081914735996;0
1,12123906612396;0;0;0;0,5;0,5177410850384;2,16170388537538;1,86675397160778;2,59946711179776;1,4389481974947;3,73144602775574;0,5;3,73483174654414;0;0;0;3,44572488472132;1,33527719974518;0;2,70711292103264
0;0,844444574715777;0;3,75657093979259;3,69959431267325;0;1,76300837554178;0;0;0,779738142983866;1,07281119333245;0;1,90005231667312;1,17045308005551;1,02763683024218;1,70527594336554;2,49912683037069;0,729130422337507;0;1,3534178223244
4,88492524292549;0;0;3,12013003608218;1,46985519466449;3,24203373782431;0;3,804986568077;0;2,11419081087885;3,22451244910458;0,681962841740792;0;0;0;4,99556471500339;2,70582509040833;2,6625675143034;0;4,43803834982125
4,86648186476272;3,3973210073995;0;1,04991437497079;0;4,96974501478008;3,73752849071172;2,21710975571401;2,98038996848296;0;3,70488067702618;1,67981219291687;0;0;2,65429343080814;3,03121344560348;0;1,4414033048979;0;2,34369069307283
2,81637859344482;1,34155703491604;3,92430852769143;3,99138823011489;0,585417863486995;0;3,57677512875608;0;2,22118659979719;2,43647873421967;2,11506726179042;1,30158169628195;4,20359032238069;2,56879824286736;3,72452379098373;3,48762378817779;0;2,98898220062256;4,95226551776392;2,01346780919166
0;1,09507655589612;0;1,11828815756286;0;3,78332129366851;0;0;0,584663946453791;0;0;1,86213853995415;3,60266252448906;0,5;2,73095732449133;2,07340080294451;0;0,5;1,62774371897231;1,10781031432925
3,83180070963306;1,714294610412;0;0;0,849407023912951;3,72423020597744;1,31130176284877;0;0;0,0443011112511158;0;1,24724238936195;1,86688781034522;0,5;3,65501454270213;1,68885091235342;1,45140171537707;0,5;1,12398827454261;1,88580125355432
3,08845747871718;4,6710383126843;0;1,08093175621747;4,35104996308268;2,01077553001734;1,20606595054551;1,81896754834753;0;1,13251388079138;0;2,12325406074524;4,69031425225097;1,12728419859301;2,62434231053309;0;1,39258304442865;1,32132976586992;1,82648970225197;1,45565995711631
2,84103689568166;2,48289799690247;1,3437981062307;1,73381555813077;4,06595566452758;1,62282474344728;0;0,761181763262107;2,32769625299969;0;1,26307503099696;4,85193507971798;3,77159611590747;0;0,673449039459229;0;1,24721910490059;0;0;0
2,80191259402871;4,80741088036793;1,96302884768836;1,96419432198824;4,37450999970292;0,857653054109613;0,801503852383003;0;1,94937570390728;2,16397062463871;0;4,513205464237;0;0;1,18958769235275;0,288887917995453;0;0;1,86350192588917;0,710372071112679
3,56537690226239;1,31711422759905;4,91980032991609;4,67531498692712;0,906423295804497;3,04964750867786;0;0;3,68618242707391;3,02024494904105;1,49483673204427;0;2,59608864784241;0;2,58626881827892;2,87243811826801;0;1,70891555990508;3,73284020681532;0
0;4,84344815967765;0;0;4,17718690269496;0,701259406842878;0;0;1,26406979270469;0;1,6574362887337;4,48748695500544;4,67985067548223;0;2,23553283639975;0;0;0,824128011392489;1,59445273298512;0
0;0,5;4,5833725629297;4,0476876073739;0;1,76777236711596;0;1,1168996501327;3,93293390233672;2,03543086677577;2,84626008656167;0;4,23409300075569;0;0,525046042411144;3,14054532518636;3,20319455405846;1,13413268520224;0;3,12973487313359
0;0,619437292739487;0;0;1,82414003313712;3,98945951461792;4,81359460661821;2,11795417411158;0;2,58641847064086;0;0;4,24645681551027;2,21091745524244;4,32688223818637;4,93486326743609;3,88135075569153;2,7116008869892;3,38036809041182;3,27582718351662
3,79257631338787;3,62304369389221;0;2,35475370257849;3,49776780302532;2,39198755304887;1,36533415317535;0;3,35727377625055;1,23061802714626;1,18729986678218;3,42600774765015;0;2,48152190236446;0;2,75124306452984;1,08916189525703;1,18785427938581;0;3,27361143719107
0;0;4,88772712922084;0;0,77104007605046;2,54747985701425;3,156911041195;2,32576693283663;3,98068802895988;0;2,71000633095857;1,32336522095062;3,31308867284706;1,58751128920704;2,80459622144913;3,56341308893795;3,73187370353;1,97911721327301;0;2,8839468513075
0;1,42511753897421;0;1,9474937296228;1,64228376776086;0;0;0;0;0,93488972235233;0;0,138967975974083;0;0,5;2,29236618140357;4,04109287261963;1,00480473647118;0;1,0586111289722;3,58233727728125
0;1,68678835951108;0;1,96718887610696;1,12813641183457;1,10823667543392;1,61468816879889;0;0;0;0,5;0;0;0;0;0;0;0;1,52122490085718;1,09684136281574
3,00479927892089;0,5;3,55847309602353;3,74720072746277;0;0;1,23200017247908;1,16261368950951;0,65972860281343;0;0;1,5;2,82304613423676;1,61886823177338;1,91483324412947;0;3,89824602282524;1,56127643099114;3,72056955598321;2,83511652324121
0;3,43850819833507;0;2,69228611313379;3,24990665784567;3,23455056978136;2,06055152232784;3,51530914405142;4,81459852532232;1,24645119218456;2,96651092356374;3,30917863282802;0;0;0;3,67247414588928;1,08704132777035;0;2,31908776672515;2,43246161212794
0;0;0;0;0,5;0,860891543962477;1,16723795382643;0;2,99915159563494;0;0;0,5;4,73018026351929;0,282388985157013;2,42404439110497;0;0;0;4,79211251986777;1,58083840137387
3,14928025945522;0,5;4,83630351342089;0;0,5;0;0;0;2,07690113111255;2,92882006332689;3,4636123089416;0;4,52726820927452;1,89067602804428;3,50137845170748;0,916560925737285;0;1,11772106407104;4,09844147837648;3,19957671114224
4,10958900354318;0;4,69055357188478;3,06335425376892;0;0;2,96244290376196;0;2,50920482795183;1,31821536101318;2,29057015212745;0,5;0;1,90593541828261;0;0,343237161636353;3,02451982909093;0;0;0
4,57212166701077;0;1,66691066216068;0;4,27981888515866;2,93373288304253;0;0;2,81475619590597;0;1,27296087321498;4,46263020972844;4,37788963242336;1,06292173921267;0,846756612577828;0,869800720536057;1,34478546415678;0;0;1,04196668464782
1,12419104576111;0;0;0;0,5;2,09889479009383;1,61870428133696;3,71361317705066;1,58697628974915;4,10229396820068;2,01129817916606;0,5;2,70811003200156;3,74405640444907;0;1,24128687067017;0;1,78128325939178;0;2,1363382777834
2,18479179320149;0;3,28758723441865;3,33577339459945;0,5;0;1,04236829280853;2,14794369048809;1,4740650507035;3,06058305597891;0;0,5;3,80496595790841;3,40412211418152;0,673146526875508;0;3,83821657571859;3,12410154804778;0;1,71195972138641
4,56605197608753;0;0;4,54488294084784;0;4,2745361328125;0;1,76714247593989;0;0;2,19776900075272;0;3,65422833368845;2,61422382929093;3,62338533328072;2,64712307352904;3,45846444855373;1,37755626643894;3,66672999163472;0
0;0,5;3,56453994222197;0;0,5;2,02911376953125;2,47787891234172;1,76269398758313;1,89210643660841;0;2,65924020328524;0;2,87407682504229;3,10911984746769;0;2,8868218366461;0;0;3,73120072238669;1,55490400737846
4,77865441505735;0;4,79985388638445;3,03433925473799;0;0,540109560610778;0;1,71892264984498;0;2,55133478415726;3,50926849083475;1,5;4,21469575875192;3,44256060870484;0;1,9082634532397;3,41500337348087;0;0;3,85308233525282
0;0,769540047864215;0;0;1,20388605129155;3,42106914353607;4,12393980711882;0;3,94853763885262;0;2,01341920626043;0,963302649773333;4,07709423223375;0;0;3,77433848381042;0;0;0;4,68876910381428
2,39129377593812;4,85792995563612;1,03603075492942;0;4,03841984506623;0;0;1,14490338095692;2,71532893470271;0;0;4,47330026955963;4,20792395072427;1,92391044992204;0,979690517755081;2,11363370442467;1,0555721093228;0;1,8145266407237;1,52571348125381
4,64174281044013;0,5;4,76790582470964;4,98167910146605;0;0;1,63589018123964;3,09674692153931;0;1,0433640461617;1,29229213497243;0,5;3,88641830388755;2,62113131332264;0;3,91776856799506;4,59608461782154;1,87041118176207;3,46337738375337;2,79824533769779
4,96178913116455;0;0;0;3,45200109481812;2,96667769037498;4,28365439841694;1,93187635528477;0;1,25830440840605;1,21376463920519;0;4,88393023325313;0,236305877566338;3,6958348409719;0;0;3,73681028966643;2,94085959901142;4,04674401928053
0;3,34601607329492;0;1,44518035019058;3,99477368220444;0;3,53010827048221;0;0;1,97632865047843;0;3,19577195690748;3,64959414799213;1,48096539754465;0;0;2,97345885260657;1,36567972757187;2,77395189077312;4,46897002983325
3,07594713339393;0,5;3,70591935594842;0;0,5;0;2,7964459412249;1,7784524475124;0;2,5502684142209;0;0;3,13380364567684;2,4250263927621;1,11104465071626;2,77464090905834;3,19254696191873;3,51331849792661;3,59835530845372;3,6849479675293
0,995047149246115;3,30081292628348;3,07791861569412;0;0,503649290652782;0;0;0,5;0;0,826177339221433;0,5;4,05877473068367;0;0,5;1,43810316894115;1,47535313641436;2,47804296970276;0,5;1,67067992687225;1,91926569441299
4,21657872442928;0,5;3,95007615860089;2,56508255004883;0,5;2,39533800207793;0;3,30910158404573;0;1,03272513581101;3,28807471938807;0;2,07240533828735;0;0,638356183952818;1,26400916965865;0;0;4,24679624440465;2,96015753711581
2,24654197692871;0;2,52961707115173;1,30760125643928;3,31433987617493;1,33582983623996;2,19365756292532;0;0;2,34425311318797;0,853920876979828;4,21143350247826;0;1,35742936975203;1,63410147541859;0;0,900316953659058;1,76523862488812;0;0,621540832389864
3,12935062876407;0,5;0;1,13588547706604;0,5;0;0;3,44818353301295;2,78808163189706;1,56652396105534;1,74248828959767;0,5;3,27839802032262;1,4371774650352;2,75592972210419;0;0;0;4,6656749256261;3,56705332829945
4,53756076448483;0,5;0;4,69045781981687;0;3,78920987378303;3,17301835570159;0;0;1,66809412775007;0;0,5;3,05882608148215;3,73725437686651;0;0;0;2,8545130565085;0;0,65738983413083
2,36620736122131;0,5;4,70030304682455;3,68377403760505;0,5;2,07667767865429;1,60372566483157;1,92228295697006;0;1,29109702272857;3,06967926025391;0,5;0;0;0;1,83457304785707;0;2,83401536941528;0;2,03358150740787
2,48556350380441;0,5;3,41439688783809;3,90450894688466;0;2,37217563128666;0,62387513305241;2,30994827687272;0;0;0;0,5;0;1,91018542456915;1,35030770301819;1,36664621758584;3,591379407603;0;3,24794814933461;1,52477187454923
0;0,680070932572741;4,01028563594925;0;0;4,16868752574953;0;3,24034855945052;2,71228456497192;2,59809709321619;3,85731564641805;0;4,61951377970144;0;4,02158364980555;0;0;2,44879044613279;0;3,01964013000002
4,51268865238535;4,13262903649948;1,26498715079622;0;4,09430735888626;0;1,45909991579088;0;1,21355189113577;1,21876490964497;0,693709718386508;0;0;0,701500607282622;0;0,673198320052213;1,72070082217488;0;1,78124703829235;2,49580813385351
3,15216079966731;0;1,04499008182669;0;1,59227064395895;0,51221227645874;0;0;0;1,85993729921055;0;1,84688075624727;3,39362046559976;0,5;1,2710561681404;0;1,96668743666573;0,5;0;0,827115191531887
3,30129544078433;0,5;3,56574772138416;3,22553429297429;0,5;3,36056185088147;3,25167721964031;3,51452709851532;0;0;2,03209385836129;0,5;3,64094358153685;2,53056464415536;1,36257183196143;2,41258070287881;3,42161785551422;3,92272190513216;3,04807838706676;3,96739906327212
0;4,10837691328878;0;0;4,63489278388903;0;2,46360305974428;0;0;2,03608816910353;1,64357269003222;4,36979065107638;3,67712771272153;0;1,94465190309316;2,61180191468997;1,3030907121967;0,71280584028587;1,71561886450072;0
0;0;0;0;4,32101942567202;1,61046225233491;0;1,42279143325183;1,22073175395873;0;0;0;0,500635723350866;0;0;0;3,37293333531028;1,12093624385117;0;1,0680958791953
0;0;0;3,61789087886824;0;2,59191030105199;2,40782123334139;0;0;0;0;0,5;0;3,57387755418843;0;0;0;3,94820090148049;0;1,06339311599731
2,89769922471498;4,25276980514301;1,5689992446308;1,93357024618125;4,99796997010613;2,15906852886969;0;0;0,40588116645813;2,20187696684239;0,926429947803929;4,19656597552661;5;0;0;0;1,28895994009867;0,770873317155462;1,9847636637207;0,974164883128444
3,04171228408813;0;4,30366264344364;3,56942522552303;0;3,50612333556922;0;2,16194288533271;0;0;2,41291526212027;0,5;4,89679402108155;0;1,14907622337341;2,65055107448741;4,25619516487056;0;0;2,33584334786788
3,4426794052124;0,5;3,04988440314768;3,03212907259917;0,5;1,6931243381431;0;1,19162026848254;0;2,02113978426025;2,07008735326588;0,5;2,60953918127787;3,37675386219134;2,45059166147867;2,83030347494888;3,64693290211583;3,42477213424853;0;0,944345722414714
0;4,90073502105695;1,73091578703882;0,217612385749817;4,65974508070375;0,869623783216636;1,71400746806246;1,35497612988342;0,0208801105618477;1,80515580009909;2,361159324646;4,99338637059246;3,89036775095871;1,7512354563229;1,55818785194223;0;0;1,53820295261135;1,649250109051;2,24520723952223
1,13203726738321;1,70617837258902;1,46248417369206;0;0,66348817696026;3,34339826616617;2,3367672538556;0,5;2,66037559509277;0,970968188471612;0,5;1,53740407132423;0,686499330069171;0,5;3,73832656128254;2,24122957617102;1,85971765679294;0;1,98833322338217;3,31419129591165
